01 31 2019
40.3    35.0    10.1   136.0     0.0     8.0     0.0     0.0
39.8    35.4    21.8   220.0     0.0     4.0     0.0     0.0
32.9    24.2    13.3   298.0     0.0    58.0     0.0     0.0
33.9    30.6     1.1    60.0     0.0    20.0     0.0     0.0
32.9    29.4     4.0     4.0     0.0    37.0     0.0     0.0
28.8    21.6     5.2   341.0     0.0    98.0     0.0     0.0
27.4    20.8     2.1    12.0     0.0    93.0     0.0     0.0
30.6    26.2     3.3    35.0     0.0    43.0     0.0     0.0
35.7    31.4    12.3    75.0     0.0     4.0     0.0     0.0
34.2    28.5     5.9    33.0     0.0    44.0     0.0     0.0
27.3    20.0     5.3   344.0     0.0    95.0     0.0     0.0
33.3    27.0    11.0    90.0     0.0    26.0     0.0     0.0
37.9    34.6    17.3    91.0     0.0     1.0     0.0     0.0
41.1    37.8    20.5   119.0     0.0     2.0     0.0     0.0
41.1    36.4    26.8   100.0     0.0    10.0     0.0     0.0
40.9    34.0     9.8    70.0     0.0    26.0     0.0     0.0
41.3    37.4    13.0    83.0     0.0     0.0     0.0     0.0
41.7    36.9     5.7    51.0     0.0     2.0     0.0     0.0
36.3    34.0     2.4   352.0     0.0    38.0     0.0     0.0
30.4    27.2     8.7   313.0     0.0    23.0     0.0     0.0
31.2    27.6     6.2    68.0     0.0     0.0     0.0     0.0
37.9    35.1    13.8    82.0     0.0     2.0     0.0     0.0
40.4    37.9    19.6   105.0     0.0     0.0     0.0     0.0
40.9    37.2    12.7   115.0     0.0     3.0     0.0     0.0
39.7    35.8     9.0   113.0     0.0     2.0     0.0     0.0
39.0    32.1    12.0   219.0     0.0    37.0     0.0     0.0
39.9    34.7    13.9   150.0     0.0    30.0     0.0     0.0
39.4    36.2    12.7   112.0     0.0     2.0     0.0     0.0
38.9    36.0     5.1    13.0     0.0     5.0     0.0     0.0
36.0    33.2     4.5   316.0     0.0    32.0     0.0     0.0
35.9    33.2     2.5   308.0     0.0     6.0     0.0     0.0
