06 30 1976
69.3    61.8     3.7    28.0     9.0    49.0     0.0     0.0
67.0    59.6     4.3    13.0     8.0    78.0     0.0     0.0
66.5    57.8     4.5    35.0     9.0    88.0     0.0     0.0
63.1    56.6     3.0    13.0     6.0    50.0     0.0     0.0
65.5    62.0     4.2    64.0     5.0    10.0     0.0     0.0
67.5    61.2     3.0    77.0     8.0    64.0     0.0     0.0
66.5    57.8     1.2   111.0     9.0    68.0     0.0     0.0
66.6    57.5     1.0   135.0     9.0    88.0     0.0     0.0
67.6    57.9     7.4   189.0    11.0    92.0     0.0     0.0
69.5    60.7     5.3   191.0     9.0    88.0     0.0     0.0
71.3    62.0     8.9   177.0    11.0    97.0     0.0     0.0
73.6    64.5     9.2   177.0     8.0    57.0     0.0     0.0
76.8    67.3    11.1   176.0     9.0    69.0     0.0     0.0
76.5    63.9    13.3   183.0     9.0    31.0     0.0     0.0
70.1    65.0     5.8   215.0     5.0    29.0     0.0     0.0
67.5    57.5     0.3   326.0    11.0    74.0     0.0     0.0
70.0    62.8     6.5   162.0     7.0    54.0     0.0     0.0
69.3    65.4     2.6   292.0     5.0     4.0     0.0     0.0
63.6    53.2     6.2   338.0     9.0    75.0     0.0     0.0
63.1    51.1     1.9    12.0    10.0    98.0     0.0     0.0
65.0    53.7     3.2   182.0    11.0    91.0     0.0     0.0
68.6    61.1     4.9   168.0     6.0    27.0     0.0     0.0
69.9    64.7    10.7   165.0     5.0    19.0     0.0     0.0
70.2    67.8     7.1   198.0     5.0     6.0     0.0     0.0
72.6    67.7     0.7   122.0     6.0    18.0     0.0     0.0
73.5    66.8     4.1   178.0     9.0    73.0     0.0     0.0
75.4    67.8     1.8   182.0     7.0    57.0     0.0     0.0
77.5    70.0     4.4   192.0     9.0    73.0     0.0     0.0
75.8    69.0     5.0   209.0     7.0    27.0     0.0     0.0
71.2    58.6     5.9     3.0     9.0    68.0     0.0     0.0
