01 31 2002
18.6     7.0     4.4   297.0     1.0    42.0     0.0     0.0
22.5    12.2     4.1   284.0     1.0    68.0     0.0     0.0
21.1    11.7     6.5   276.0     2.0    98.0     0.0     0.0
29.2    17.2    12.7   227.0     1.0    63.0     0.0     0.0
32.8    24.8     9.5   227.0     1.0    19.0     0.0     0.0
32.5    25.5    10.0   340.0     1.0    14.0     0.0     0.0
23.0    13.4     7.9   290.0     2.0    71.0     0.0     0.0
31.8    21.7    12.6   220.0     2.0    66.0     0.0     0.0
45.7    33.1    12.2   246.0     2.0    47.0     0.0     0.0
39.7    31.7     7.5   284.0     2.0    35.0     0.0     0.0
37.8    27.4    10.1   260.0     2.0    62.0     0.0     0.0
35.9    25.5     8.2   269.0     1.0    46.0     0.0     0.0
33.9    23.5     6.9   197.0     2.0    47.0     0.0     0.0
37.0    31.1     8.2   218.0     2.0    12.0     0.0     0.0
33.0    25.2    12.3   277.0     2.0     0.0     0.0     0.0
31.3    25.2     5.8   223.0     2.0     3.0     0.0     0.0
22.3    16.2    10.1   269.0     2.0    54.0     0.0     0.0
18.2     9.1     7.5   276.0     2.0    67.0     0.0     0.0
23.4    13.3     5.4   236.0     2.0    23.0     0.0     0.0
30.0    23.9    10.9   205.0     2.0    52.0     0.0     0.0
32.4    26.8    10.1   239.0     2.0    46.0     0.0     0.0
41.9    25.2    12.9   196.0     2.0    66.0     0.0     0.0
44.5    38.9     4.0   228.0     2.0     5.0     0.0     0.0
36.2    26.1     7.2   312.0     2.0    45.0     0.0     0.0
38.7    21.3    13.0   231.0     2.0    97.0     0.0     0.0
43.4    26.6    12.1   215.0     2.0    85.0     0.0     0.0
47.2    30.7    13.0   210.0     2.0    61.0     0.0     0.0
42.7    34.2     0.6   344.0     2.0    49.0     0.0     0.0
35.9    32.0     9.5    17.0     2.0     0.0     0.0     0.0
32.7    29.9     8.5    34.0     2.0     0.0     0.0     0.0
33.4    31.4    10.7    67.0     2.0     0.0     0.0     0.0
