           1          31        1995
      7.00      0.00     10.30     90.00     80.24     60.00      0.00      2.54
      6.00     -1.00     13.80     90.00     84.30     63.04      0.00      0.00
     -9.00    -18.00     15.00     90.00    129.19     96.61      0.00      0.00
     -9.00    -19.00     15.00     90.00    101.49     75.89      0.00      0.00
     10.00      2.00     20.70     90.00     90.51     67.68      0.00      2.54
     12.00      3.00     10.30     90.00     71.16     53.21      0.00      2.54
     -1.00    -10.00     10.30     90.00     95.28     71.25      0.00      0.00
      3.00     -6.00     12.70     90.00    128.95     96.43      0.00      0.00
      1.00     -9.00      6.90     90.00     92.18     68.93      0.00      0.00
     14.00      7.00     13.80     90.00     36.78     27.50      3.00     20.32
     25.00     23.00      9.20     90.00     62.80     46.96      0.00      0.00
     24.00     20.00      9.20     90.00     47.76     35.71     29.00     45.72
     23.00     20.00      9.20     90.00     47.76     35.71     65.00    129.54
     20.00     17.00      9.20     90.00     45.13     33.75      0.00      2.54
     14.00     10.00      8.10     90.00     74.98     56.07      0.00      0.00
     24.00     21.00     21.90     90.00     40.83     30.54      2.00      2.54
     15.00     10.00     18.40     90.00     32.72     24.46     39.00    104.14
     17.00     11.00     16.10     90.00    127.28     95.18      0.00      5.08
     13.00      8.00      8.10     90.00    117.49     87.86      0.00      0.00
     12.00      6.00     10.30     90.00    101.49     75.89      0.00      0.00
     15.00      9.00     12.70     90.00     55.64     41.61      0.00      2.54
     13.00      4.00     10.30     90.00     58.03     43.39      0.00      0.00
     11.00      1.00      8.10     90.00    130.15     97.32      0.00      0.00
      8.00      0.00      5.80     90.00    133.73    100.00      0.00      0.00
      9.00      0.00      9.20     90.00     41.07     30.71      0.00      0.00
     15.00      6.00      6.90     90.00    130.86     97.86      0.00      0.00
     25.00     19.00     13.80     90.00     36.06     26.96      0.00      0.00
     24.00     18.00     11.50     90.00     48.95     36.61      0.00      2.54
     23.00     16.00      8.10     90.00     84.77     63.39      0.00      2.54
     18.00     11.00     15.00     90.00    128.47     96.07      0.00      0.00
     32.00     25.00     18.40     90.00    110.33     82.50      0.00      0.00
           2          28        1995
     21.00     14.00      8.10     90.00    158.32     81.25      0.00      0.00
     23.00     16.00      4.60     90.00    153.79     78.92      0.00      0.00
     22.00     13.00     15.00     90.00     78.57     40.32      2.00      5.08
      3.00    -11.00     10.30     90.00    153.07     78.55      0.00      0.00
     -5.00    -22.00      8.10     90.00    177.67     91.18      0.00      0.00
      4.00    -15.00      9.20     90.00    155.46     79.78      0.00      0.00
      5.00    -11.00     13.80     90.00    179.58     92.16      0.00      0.00
      6.00     -6.00     12.70     90.00    140.18     71.94      2.00      5.08
      2.00    -10.00     15.00     90.00    119.40     61.27     12.00     33.02
     -2.00    -15.00     17.20     90.00    164.06     84.19     14.00     38.10
    -11.00    -22.00     17.20     90.00    181.49     93.14      0.00      0.00
     -2.00    -11.00     15.00     90.00    194.86    100.00      0.00      0.00
     -5.00    -15.00     15.00     90.00    181.01     92.89      0.00      0.00
      3.00     -5.00     11.50     90.00    168.35     86.40     27.00    137.16
     15.00      8.00     10.30     90.00    125.37     64.34     27.00    121.92
      3.00     -3.00      6.90     90.00    130.38     66.91      4.00     25.40
     18.00     11.00      8.10     90.00    109.37     56.13      0.00      0.00
     29.00     24.00     15.00     90.00    129.19     66.30      0.00      0.00
     26.00     19.00      9.20     90.00    155.94     80.02      1.00      2.54
     24.00     16.00     13.80     90.00     93.37     47.92      0.00      0.00
     15.00      7.00      9.20     90.00    114.15     58.58      0.00      0.00
     29.00     21.00      8.10     90.00    135.88     69.73      0.00      0.00
     29.00     17.00     17.20     90.00    106.03     54.41      0.00      0.00
     20.00     12.00      8.10     90.00    108.89     55.88      0.00      2.54
     18.00     11.00     10.00     90.00     95.52     49.02     14.00     68.58
     16.00     10.00     12.70     90.00     89.79     46.08      0.00      0.00
     18.00      7.00      9.20     90.00    133.73     68.63      1.00      7.62
      4.00     -4.00      9.20     90.00    179.34     92.03      0.00      0.00
           3          31        1995
     -2.00    -13.00     12.70     90.00    266.98     69.66      0.00      0.00
      3.00     -7.00     16.10     90.00    245.96     64.17      0.00      0.00
     20.00     10.00     13.80     90.00    231.40     60.37      0.00      0.00
     15.00      7.00     15.00     90.00    103.88     27.10     20.00     78.74
     18.00     15.00     23.00     90.00     82.62     21.56     34.00    139.70
     17.00     13.00     16.10     90.00     42.98     11.21     14.00     68.58
     17.00     11.00     10.30     90.00    201.79     52.65     11.00     43.18
      9.00      1.00      6.90     90.00    254.56     66.42      0.00      0.00
     13.00      4.00     12.70     90.00    206.80     53.96      0.00      0.00
     27.00     19.00     11.50     90.00    260.05     67.85      0.00      0.00
     34.00     28.00      8.10     90.00    262.92     68.60      0.00      0.00
     45.00     40.00     11.50     90.00    102.68     26.79      0.00      0.00
     49.00     45.00     12.70     90.00     99.34     25.92      2.00      0.00
     47.00     31.00      9.20     90.00    250.02     65.23      0.00      0.00
     44.00     31.00      5.80     90.00    318.80     83.18      0.00      0.00
     36.00     27.00      8.10     90.00    313.54     81.81      0.00      0.00
     31.00     28.00     11.50     90.00    120.83     31.53      2.00      0.00
     30.00     28.00      8.10     90.00    115.34     30.09      2.00      0.00
