02 28 2014
45.7    42.1     0.9   134.0     3.0    15.0     0.0     0.0
59.9    55.3     2.2   175.0     4.0    20.0     0.0     0.0
56.5    52.4     1.1   305.0     3.0    34.0     0.0     0.0
49.4    47.6     1.8   104.0     3.0     0.0     0.0     0.0
49.5    44.7     2.9   319.0     4.0    18.0     0.0     0.0
35.4    27.4     2.3   356.0     4.0    57.0     0.0     0.0
39.1    30.4     1.0     7.0     5.0    99.0     0.0     0.0
48.1    37.0     0.4   343.0     5.0    72.0     0.0     0.0
50.1    40.4     0.7   282.0     5.0    70.0     0.0     0.0
49.8    44.0     0.9   340.0     4.0    32.0     0.0     0.0
40.3    39.2     2.2    71.0     3.0     0.0     0.0     0.0
34.9    33.9     2.9    74.0     3.0     0.0     0.0     0.0
39.8    30.4     3.3   323.0     5.0    55.0     0.0     0.0
45.4    34.7     1.9   221.0     5.0    87.0     0.0     0.0
43.3    31.0     3.4   323.0     5.0    64.0     0.0     0.0
45.8    33.6     0.8   278.0     5.0   100.0     0.0     0.0
52.5    45.8     1.2   201.0     5.0    51.0     0.0     0.0
60.5    57.6     1.1   167.0     4.0    24.0     0.0     0.0
63.0    57.6     1.9   224.0     4.0    46.0     0.0     0.0
66.9    60.2     4.1   190.0     4.0    27.0     0.0     0.0
56.5    41.4     1.5   322.0     6.0    60.0     0.0     0.0
50.9    31.5     0.6   106.0     6.0    98.0     0.0     0.0
53.8    47.2     0.9   183.0     4.0    43.0     0.0     0.0
59.9    44.1     1.8   359.0     6.0    73.0     0.0     0.0
53.7    43.1     1.2   351.0     4.0    48.0     0.0     0.0
42.4    35.9     3.3   348.0     4.0    33.0     0.0     0.0
37.9    16.4     3.0   340.0     6.0   100.0     0.0     0.0
44.2    22.9     0.7    92.0     6.0    77.0     0.0     0.0
03 31 2014
55.0    39.8     0.7   152.0     5.0    30.0     0.0     0.0
59.1    45.5     1.5   201.0     7.0    99.0     0.0     0.0
48.7    44.1     3.0   314.0     4.0    15.0     0.0     0.0
39.8    35.5     1.7    65.0     4.0     3.0     0.0     0.0
46.9    40.9     1.9    82.0     7.0    53.0     0.0     0.0
41.7    39.3     3.1    72.0     4.0    15.0     0.0     0.0
48.1    42.1     1.6    14.0     4.0    22.0     0.0     0.0
52.3    43.6     0.7   271.0     7.0    93.0     0.0     0.0
58.2    47.0     0.9   330.0     7.0    94.0     0.0     0.0
58.5    47.9     1.3   292.0     7.0    96.0     0.0     0.0
61.7    52.5     0.9   222.0     7.0    71.0     0.0     0.0
58.3    52.6     3.6   306.0     5.0     8.0     0.0     0.0
