06 30 2019
73.9    63.4     0.6   171.0     8.0    51.0     0.0     0.0
74.1    63.6     0.6   170.0     8.0    51.0     0.0     0.0
74.3    63.9     0.6   169.0     8.0    51.0     0.0     0.0
74.5    64.1     0.6   168.0     8.0    51.0     0.0     0.0
74.6    64.3     0.6   167.0     8.0    50.0     0.0     0.0
74.8    64.5     0.6   165.0     8.0    50.0     0.0     0.0
75.0    64.7     0.7   164.0     8.0    50.0     0.0     0.0
75.2    64.9     0.7   163.0     8.0    50.0     0.0     0.0
75.3    65.1     0.7   162.0     8.0    50.0     0.0     0.0
75.5    65.3     0.7   161.0     8.0    50.0     0.0     0.0
75.7    65.5     0.7   160.0     8.0    50.0     0.0     0.0
75.8    65.7     0.7   159.0     8.0    50.0     0.0     0.0
76.0    65.9     0.7   158.0     8.0    50.0     0.0     0.0
76.1    66.1     0.7   157.0     8.0    50.0     0.0     0.0
76.3    66.2     0.7   156.0     8.0    50.0     0.0     0.0
76.5    66.4     0.7   155.0     8.0    50.0     0.0     0.0
76.6    66.6     0.8   154.0     8.0    50.0     0.0     0.0
76.8    66.8     0.8   153.0     8.0    50.0     0.0     0.0
76.9    66.9     0.8   152.0     8.0    50.0     0.0     0.0
77.1    67.1     0.8   151.0     7.0    49.0     0.0     0.0
77.2    67.2     0.8   150.0     7.0    49.0     0.0     0.0
77.3    67.4     0.8   149.0     7.0    49.0     0.0     0.0
77.5    67.5     0.8   149.0     7.0    49.0     0.0     0.0
77.6    67.7     0.8   148.0     7.0    49.0     0.0     0.0
77.7    67.8     0.8   147.0     7.0    49.0     0.0     0.0
77.9    68.0     0.8   146.0     7.0    49.0     0.0     0.0
78.0    68.1     0.8   146.0     7.0    49.0     0.0     0.0
78.1    68.2     0.9   145.0     7.0    49.0     0.0     0.0
78.2    68.4     0.9   145.0     7.0    49.0     0.0     0.0
78.3    68.5     0.9   144.0     7.0    49.0     0.0     0.0
