 YEAR,MONTH,DAY,JDY,THICE(m),THSNOW(m),SNOWFL(MDAY),ILAY,MBOT
2007   4  16    106    0.000E+00    0.000E+00    0.000E+00    37    37
2007   4  17    107    0.000E+00    0.000E+00    0.000E+00    37    37
2007   4  18    108    0.000E+00    0.000E+00    0.000E+00    37    37
2007   4  19    109    0.000E+00    0.000E+00    0.000E+00    37    37
2007   4  20    110    0.000E+00    0.000E+00    0.000E+00    35    37
2007   4  21    111    0.000E+00    0.000E+00    0.000E+00    34    37
2007   4  22    112    0.000E+00    0.000E+00    0.000E+00    21    37
2007   4  23    113    0.000E+00    0.000E+00    0.000E+00    23    37
2007   4  24    114    0.000E+00    0.000E+00    0.000E+00    18    37
2007   4  25    115    0.000E+00    0.000E+00    0.000E+00    18    37
2007   4  26    116    0.000E+00    0.000E+00    0.000E+00    18    37
2007   4  27    117    0.000E+00    0.000E+00    0.000E+00    17    37
2007   4  28    118    0.000E+00    0.000E+00    0.000E+00    18    37
2007   4  29    119    0.000E+00    0.000E+00    0.000E+00    22    37
2007   4  30    120    0.000E+00    0.000E+00    0.000E+00    19    37
2007   5   1    121    0.000E+00    0.000E+00    0.000E+00    21    37
2007   5   2    122    0.000E+00    0.000E+00    0.000E+00    21    37
2007   9   2    245    0.000E+00    0.000E+00    0.000E+00    19    37
2007   9   3    246    0.000E+00    0.000E+00    0.000E+00    19    37
2007   9   4    247    0.000E+00    0.000E+00    0.000E+00    20    37
2007   9   5    248    0.000E+00    0.000E+00    0.000E+00    20    37
2007   9   6    249    0.000E+00    0.000E+00    0.000E+00    19    37
2007   9   7    250    0.000E+00    0.000E+00    0.000E+00    19    37
2007   9   8    251    0.000E+00    0.000E+00    0.000E+00    19    37
2007   9   9    252    0.000E+00    0.000E+00    0.000E+00    20    37
2007   9  10    253    0.000E+00    0.000E+00    0.000E+00    20    37
2007   9  11    254    0.000E+00    0.000E+00    0.000E+00    21    37
2007   9  12    255    0.000E+00    0.000E+00    0.000E+00    21    37
2007   9  13    256    0.000E+00    0.000E+00    0.000E+00    21    37
2007   9  14    257    0.000E+00    0.000E+00    0.000E+00    22    37
2007   9  15    258    0.000E+00    0.000E+00    0.000E+00    22    37
2007   9  16    259    0.000E+00    0.000E+00    0.000E+00    22    37
2007   9  17    260    0.000E+00    0.000E+00    0.000E+00    22    37
2007   9  18    261    0.000E+00    0.000E+00    0.000E+00    17    37
2007   9  19    262    0.000E+00    0.000E+00    0.000E+00    21    37
2007   9  20    263    0.000E+00    0.000E+00    0.000E+00    21    37
2007   9  21    264    0.000E+00    0.000E+00    0.000E+00    22    37
2007   9  22    265    0.000E+00    0.000E+00    0.000E+00    22    37
2007   9  23    266    0.000E+00    0.000E+00    0.000E+00    20    37
2007   9  24    267    0.000E+00    0.000E+00    0.000E+00    20    37
2007   9  25    268    0.000E+00    0.000E+00    0.000E+00    20    37
2007   9  26    269    0.000E+00    0.000E+00    0.000E+00    20    37
2007   9  27    270    0.000E+00    0.000E+00    0.000E+00    20    37
2007   9  28    271    0.000E+00    0.000E+00    0.000E+00    20    37
2007   9  29    272    0.000E+00    0.000E+00    0.000E+00    21    37
2007   9  30    273    0.000E+00    0.000E+00    0.000E+00    22    37
2007  10   1    274    0.000E+00    0.000E+00    0.000E+00    22    37
2007  10   2    275    0.000E+00    0.000E+00    0.000E+00    22    37
2007  10   3    276    0.000E+00    0.000E+00    0.000E+00    22    37
2007  10   4    277    0.000E+00    0.000E+00    0.000E+00    21    37
2007  10   5    278    0.000E+00    0.000E+00    0.000E+00    22    37
2007  10   6    279    0.000E+00    0.000E+00    0.000E+00    23    37
2007  10   7    280    0.000E+00    0.000E+00    0.000E+00    22    37
2007  10   8    281    0.000E+00    0.000E+00    0.000E+00    22    37
2007  10   9    282    0.000E+00    0.000E+00    0.000E+00    23    37
2007  10  10    283    0.000E+00    0.000E+00    0.000E+00    24    37
2007  10  11    284    0.000E+00    0.000E+00    0.000E+00    24    37
2007  10  12    285    0.000E+00    0.000E+00    0.000E+00    24    37
2007  10  13    286    0.000E+00    0.000E+00    0.000E+00    24    37
2007  10  14    287    0.000E+00    0.000E+00    0.000E+00    24    37
2007  10  15    288    0.000E+00    0.000E+00    0.000E+00    24    37
2007  10  16    289    0.000E+00    0.000E+00    0.000E+00    25    37
2007  10  17    290    0.000E+00    0.000E+00    0.000E+00    25    37
2007  10  18    291    0.000E+00    0.000E+00    0.000E+00    25    37
2007  10  19    292    0.000E+00    0.000E+00    0.000E+00    25    37
2007  10  20    293    0.000E+00    0.000E+00    0.000E+00    25    37
2007  10  21    294    0.000E+00    0.000E+00    0.000E+00    25    37
2007  10  22    295    0.000E+00    0.000E+00    0.000E+00    25    37
