           1          31        2001
     -6.00    -13.00      3.00    222.00    136.10     85.06      0.00      0.00
     12.00      2.00     11.00    218.00    112.20     70.12      0.00      0.00
     19.00     15.00     10.50    223.00     43.00     26.87      2.00     12.70
     30.00     24.00     10.00    228.00    124.20     77.62      0.00      0.00
     23.00     11.00      7.75    191.50    133.70     83.56      0.00      0.00
     26.00     18.00      5.50    155.00     45.40     28.37      0.00      0.00
     14.00      7.00      3.25    118.50    117.00     73.12      0.00      0.00
     14.00      7.00      1.00     82.00    129.00     80.62      0.00      0.00
     19.00      3.61      2.00    144.00    129.00     80.62      0.00      0.00
     24.00      0.21      3.00    206.00    131.30     82.06      0.00      0.00
     23.00     22.00      4.00     87.00     47.80     29.87      0.00      0.00
     28.00     27.00      4.00    200.00     45.40     28.37      2.00      0.00
     25.00     23.00      8.00     93.00     45.40     28.37      0.00      0.00
     30.00     28.00      9.00     57.00     31.00     19.37      0.00      0.00
     24.00     19.00      5.50    173.50     45.40     28.37     12.00     25.40
     17.00      6.00      2.00    290.00     52.50     32.81      0.00      0.00
     27.00      6.00      9.00    214.00    105.10     65.69      0.00      0.00
     28.00     12.00      7.33    213.67     19.10     11.94      0.00      0.00
     15.00     -4.00      5.67    213.33    129.00     80.62      0.00      0.00
      7.00     -7.00      4.00    213.00    140.90     88.06      0.00      0.00
      4.00     -1.00      3.00    230.00    124.20     77.62      0.00      0.00
     18.00     14.00      8.00    222.00     97.90     61.19      0.00      0.00
     21.00     15.00      8.33    215.00    148.10     92.56      0.00      0.00
     12.00      4.00      8.67    208.00    136.10     85.06      0.00      0.00
      8.00     -1.00      9.00    201.00    152.80     95.50      0.00      0.00
     16.00     10.00      8.50    217.50     57.30     35.81      3.00      0.00
     12.00      6.00      8.00    234.00    155.20     97.00      0.00      0.00
     19.00     16.00      6.50    155.50    105.10     65.69      0.00      0.00
     23.00     18.00      5.00     77.00     76.40     47.75      0.00      0.00
     31.00     29.00      4.00     51.00     45.40     28.37     84.00     50.80
     20.00     16.00      2.00    303.00    160.00    100.00     18.00     50.80
           2          28        2001
     -5.00    -13.00      3.50    246.50    164.80     62.73      0.00      0.00
     -8.00    -15.00      5.00    190.00    138.50     52.72      0.00      0.00
     10.00      6.00      6.00    181.00     57.30     21.81      0.00      0.00
     15.00     12.00      4.50    192.50     54.90     20.90     10.00     25.40
     17.00     13.00      3.00    204.00     62.10     23.64      0.00      0.00
     20.00     15.00      3.00    254.00     62.10     23.64      0.00      0.00
     10.00      7.00      5.00     53.00     90.70     34.53      0.00      0.00
     15.00     11.00      3.67     84.00    100.30     38.18     26.00    175.26
      7.00     -1.00      2.33    115.00    191.00     72.71     21.00     76.20
     -9.00     -0.17      1.00    146.00    193.40     73.62      0.00      0.00
      4.00     -7.00      5.00    125.00     97.90     37.27      0.00      0.00
     13.00      8.00      3.00    184.00    171.90     65.44     15.00     76.20
     11.00      6.00      3.67    195.33     59.70     22.73      0.00      0.00
      2.00     -4.00      4.33    206.67    198.20     75.45      0.00      0.00
      1.00     -8.00      5.00    218.00    186.30     70.92      0.00      0.00
      2.00     -6.00      5.00    230.50    214.90     81.80      0.00      0.00
     -6.00    -13.00      5.00    243.00    219.70     83.63      0.00      0.00
      6.00      1.00      6.00    203.00    112.20     42.71      0.00      0.00
     17.00      7.00      5.67    202.67    183.90     70.00      0.00      0.00
      3.00     -7.00      5.33    202.33    167.20     63.65      0.00      0.00
      5.00     -4.00      5.00    202.00    187.00     71.18      0.00      0.00
      7.00     -1.00      9.00    234.00    207.00     78.80      0.00      0.00
      9.00      2.00      4.00    147.00    226.90     86.37      0.00      0.00
     22.00     19.00      8.00     81.00     54.90     20.90     42.00    127.00
     21.00     15.00      7.00    138.33    117.00     44.54     64.00    152.40
      8.00     -1.00      6.00    195.67    255.50     97.26      2.00     12.70
     -2.00    -15.00      5.00    253.00    262.70    100.00      0.00      0.00
      7.00     -1.00     10.00    225.00    248.40     94.56      0.00      0.00
           3          31        2001
     22.00     14.00      6.00    222.00    265.10     66.88      0.00      0.00
     31.00     21.00      5.50    135.50    267.50     67.48      0.00      0.00
     27.00     18.00      5.00     49.00    272.20     68.67      0.00      0.00
     22.00      9.00      5.00     76.17    281.80     71.09      0.00      0.00
     20.00      7.00      5.00    103.33    286.60     72.30      0.00      0.00
     20.00      8.00      5.00    130.50    288.90     72.88      0.00      0.00
     29.00     21.00      5.00    157.67    133.70     33.73      0.00      0.00
     27.00     17.00      5.00    184.83    109.80     27.70      0.00      0.00
     17.00     12.00      5.00    212.00    176.70     44.58      0.00      0.00
     25.00      0.16      4.50    188.50    114.60     28.91      0.00      0.00
     14.00      2.00      4.00    165.00    315.20     79.52      0.00      0.00
     23.00     19.00      3.00     69.00    126.60     31.94     16.00     50.80
     27.00     22.00      2.50     78.25    107.50     27.12     20.00     50.80
     32.00     24.00      2.00     87.50    315.20     79.52      0.00      0.00
     31.00     21.00      1.50     96.75    327.20     82.54      0.00      0.00
     27.00     18.00      1.00    106.00    336.70     84.94      0.00      0.00
     26.00     17.00      2.00    210.00    339.10     85.54      0.00      0.00
     29.00     21.00      9.00    189.00    343.90     86.76      0.00      0.00
     32.00     30.00      9.00    192.00    119.40     30.12      0.00      0.00
     36.00     32.00      8.00    204.00    164.80     41.57      0.00      0.00
     31.00     23.00      7.57    203.57    199.40     50.30      0.00      0.00
     26.00     14.00      7.14    203.14    234.00     59.03      0.00      0.00
     21.00      5.00      6.71    202.71    305.70     77.12      0.00      0.00
     13.00      1.00      6.29    202.29    136.10     34.33      0.00      0.00
     13.00      0.00      5.86    201.86    384.50     97.00      0.00      0.00
     18.00      6.00      5.43    201.43    391.60     98.79      0.00      0.00
     22.00     10.00      5.00    201.00    396.40    100.00      0.00      0.00
     33.00     25.00      9.00    164.00    133.70     33.73      0.00      0.00
     35.00     31.00      4.00    109.00    131.30     33.12      0.00      0.00
     35.00     34.00      3.00    115.00    150.40     37.94      0.00      0.00
     34.00     26.00      4.00    174.00    231.60     58.43     19.00     25.40
           4          30        2001
     30.00     23.00      5.00    233.00    138.50     25.32      0.00      0.00
     34.00     24.00      4.00    161.50    288.90     52.83      1.00      2.54
     36.00     24.00      3.00     90.00    355.80     65.06      0.00      0.00
     40.00     27.00      6.00    121.00    348.60     63.74      0.00      0.00
     38.00     34.00      3.00    114.00    124.20     22.71      1.00      0.00
     40.00     33.00      4.00     80.00    339.10     62.00      6.00      0.00
     40.00     38.00      5.33     79.00    117.00     21.39    180.00      0.00
     39.00     32.00      6.67     78.00    155.20     28.38     16.00      0.00
     38.00     31.00      8.00     77.00    157.60     28.82      0.00      0.00
     40.00      0.35      5.00    112.00    181.50     33.19      1.00      0.00
     40.00     37.00     11.00     53.00    145.70     26.64      4.00      0.00
     40.00     33.00      9.50    132.50    107.50     19.66     80.00      0.00
     41.00     32.00      8.00    212.00    308.10     56.34      1.00      0.00
     48.00     31.00      8.00    235.00    394.00     72.04      0.00      0.00
     35.00     26.00      6.00    291.00    257.90     47.16      0.00      0.00
     28.00     17.00      6.00    254.00    179.10     32.75      1.00      0.00
     36.00     15.00      6.00    217.00    508.60     93.00      0.00      0.00
     43.00     24.00      6.00    180.00    506.30     92.58      0.00      0.00
     52.00     36.00      9.00    150.00    506.30     92.58      0.00      0.00
     52.00     49.00      4.00    110.00    152.80     27.94      3.00      0.00
     44.00     39.00      6.50     78.00    188.70     34.50      1.00      0.00
     34.00     31.00      9.00     46.00    152.80     27.94      7.00      0.00
     38.00     31.00      6.50    148.00    191.00     34.92    231.00      0.00
     47.00     28.00      4.00    250.00    465.70     85.15      0.00      0.00
     56.00     34.00     10.00    225.00    527.70     96.49      0.00      0.00
     58.00     32.00      6.00    343.00    544.50     99.56      0.00      0.00
     53.00     29.00      4.00     93.00    545.70     99.78      0.00      0.00
     62.00     38.00     13.00    145.00    546.90    100.00      1.00      0.00
     72.00     49.00     19.00    200.00    546.90    100.00      0.00      0.00
     61.00     52.00      8.00    205.00    413.10     75.53     29.00      0.00
           5          31        2001
     61.00     49.00     10.00    202.00    444.20     65.73     17.00      0.00
     57.00     36.00      8.33    160.00    568.30     84.09     12.00      0.00
     56.00     34.00      6.67    118.00    472.80     69.96      0.00      0.00
     55.00     33.00      5.00     76.00    580.30     85.87      0.00      0.00
     49.00     36.00     11.00    108.00    279.40     41.34      0.00      0.00
     55.00     52.00     10.00    141.00    200.60     29.68     27.00      0.00
     50.00     39.00     10.00    248.00    391.60     57.95     34.00      0.00
     51.00     34.00      8.00    258.00    511.00     75.61     12.00      0.00
     59.00     44.00      6.00    152.00    487.20     72.09      0.00      0.00
     58.00      0.46      6.00    171.00    499.10     73.85      0.00      0.00
