01	31	2000
15.5	12.4	3.9	125.6	136.0	100.0	0	0.0
20.5	16.8	8.5	180.4	136.7	100.0	1	2.5
27.0	24.8	2.8	62.3	137.5	100.0	16	40.6
31.5	28.5	6.9	166.6	112.1	100.0	9	20.3
22.8	17.0	6.5	211.6	95.7	100.0	0	0.0
19.1	13.3	2.1	90.2	122.7	100.0	2	6.8
26.1	23.9	1.9	84.8	132.0	100.0	0	0.8
30.9	24.2	9.5	206.2	115.7	100.0	0	0.0
34.9	25.8	13.6	220.8	143.8	100.0	0	0.0
33.6	30.3	9.4	159.1	145.1	100.0	22	52.5
30.7	27.4	8.9	229.0	146.5	100.0	29	54.6
18.7	13.4	4.5	95.6	148.0	100.0	0	0.0
33.1	27.9	7.3	98.5	149.5	100.0	18	45.7
37.4	30.7	4.6	111.0	151.2	100.0	0	0.0
34.6	32.8	6.9	126.1	127.5	100.0	11	25.4
36.3	28.3	12.3	175.7	152.6	100.0	1	0.0
27.1	22.0	4.7	107.3	156.4	100.0	0	0.0
29.2	25.7	1.9	146.3	158.4	100.0	0	0.0
33.1	30.6	5.0	83.5	160.4	100.0	1	0.0
33.5	30.0	2.2	51.5	162.4	100.0	0	0.0
27.3	23.9	3.1	82.7	164.6	100.0	0	0.0
28.4	23.6	2.6	88.3	166.8	100.0	0	0.0
30.1	26.2	7.6	95.4	169.1	100.0	0	0.0
34.1	32.5	6.6	83.5	171.4	100.0	13	29.2
34.3	31.9	2.1	102.3	173.9	100.0	1	2.5
29.3	22.3	7.1	293.3	176.4	100.0	0	0.0
22.6	17.1	3.9	148.8	179.0	100.0	0	0.0
20.5	14.9	3.2	115.2	181.7	100.0	0	0.0
20.9	15.3	7.6	119.2	184.6	100.0	0	0.0
22.0	17.4	8.2	50.4	187.5	100.0	3	15.0
28.9	25.4	4.3	82.9	190.4	100.0	16	43.7
02	29	2000
37.9	33.6	5.8	114.0	193.5	100.0	0	0.0
33.6	29.3	4.0	128.8	196.6	100.0	0	0.0
34.2	27.9	8.5	101.9	199.8	100.0	0	0.0
34.8	30.6	3.5	106.5	203.1	100.0	4	1.3
36.5	33.3	5.0	100.6	206.4	100.0	4	8.9
36.1	31.1	4.0	76.7	209.8	100.0	0	0.0
35.2	30.5	3.4	134.8	213.2	100.0	0	0.0
35.7	31.2	1.7	62.5	216.7	100.0	0	0.0
35.5	29.3	3.6	119.4	220.3	100.0	0	0.0
35.0	31.4	2.0	121.0	223.9	100.0	0	0.0
35.4	32.4	5.4	116.2	227.6	100.0	24	48.3
32.9	30.1	6.8	168.1	231.4	100.0	9	20.3
32.4	30.5	7.2	69.8	235.2	100.0	23	48.3
38.4	30.8	18.0	189.3	239.1	100.0	30	0.0
34.6	25.0	5.2	143.5	243.0	100.0	0	0.0
33.0	25.5	7.7	159.6	246.9	100.0	0	0.0
32.9	22.1	8.3	296.3	250.9	100.0	0	0.0
28.8	20.7	4.1	174.6	255.0	100.0	0	0.0
31.3	22.1	9.0	102.7	259.1	100.0	0	0.0
35.4	29.7	9.1	83.5	263.2	100.0	3	2.5
35.8	33.2	4.2	108.6	267.4	100.0	7	0.0
37.5	32.3	8.2	127.1	271.7	100.0	10	2.5
33.0	28.5	7.5	265.4	276.1	100.0	9	10.2
28.2	19.9	6.1	189.0	280.6	100.0	0	0.0
29.3	24.2	2.4	78.3	285.1	100.0	3	5.1
34.4	32.8	5.9	87.2	289.6	100.0	49	67.3
38.9	34.6	5.8	148.5	294.2	100.0	5	0.0
35.9	28.2	6.9	185.0	298.8	100.0	0	0.0
34.6	30.3	4.8	129.6	303.4	100.0	16	40.6
03	31	2000
33.6	25.5	4.6	154.8	261.4	100.0	0	0.0
36.7	31.4	3.0	93.0	312.8	100.0	2	0.0
36.6	31.1	2.9	134.8	317.5	100.0	0	0.0
39.4	32.1	4.8	177.9	322.3	100.0	2	0.0
36.8	31.1	9.7	320.2	327.1	100.0	3	6.3
32.6	27.2	8.0	292.3	331.9	100.0	26	64.8
33.1	27.0	4.5	132.7	336.7	100.0	5	5.1
33.7	30.9	4.3	118.3	341.5	100.0	15	36.8
31.2	25.3	5.4	168.5	346.3	100.0	0	0.0
34.4	27.4	6.2	133.1	351.2	100.0	1	0.0
34.4	21.4	7.5	269.6	352.1	100.0	2	0.0
32.9	23.8	2.3	81.2	361.0	100.0	0	0.0
40.4	29.8	3.6	124.0	366.0	100.0	6	0.0
41.5	25.3	10.8	280.8	371.0	100.0	0	0.0
36.8	19.9	4.9	198.0	376.0	100.0	0	0.0
36.3	27.8	8.8	188.1	381.0	100.0	9	0.0
34.8	23.4	9.7	261.7	386.0	100.0	0	0.0
38.0	33.5	3.4	108.1	391.0	100.0	9	0.0
34.0	22.9	14.3	300.3	338.8	100.0	0	0.0
33.0	18.5	7.7	242.5	401.0	100.0	0	0.0
38.2	24.0	3.2	94.4	406.0	100.0	0	0.0
46.3	29.7	7.0	158.9	411.0	100.0	0	0.0
35.1	19.8	7.7	263.3	415.9	100.0	0	0.0
39.0	21.8	8.6	96.0	420.9	100.0	0	0.0
43.8	26.5	7.1	215.4	425.8	100.0	0	0.0
43.6	26.9	3.1	114.8	430.7	100.0	0	0.0
41.3	28.2	7.5	176.7	435.6	100.0	0	0.0
35.2	18.0	8.9	278.8	440.6	100.0	0	0.0
32.7	17.7	10.2	298.5	445.6	100.0	0	0.0
36.0	16.3	6.6	255.2	450.6	100.0	0	0.0
43.5	18.8	6.4	198.8	455.6	100.0	0	0.0
04	30	2000
48.9	29.5	9.0	235.0	399.0	100.0	0	0.0
