 GRID         1   ST         1        30        19         1         1          
   2.310350E+01   2.278703E+01   2.227946E+01   2.181467E+01   2.145978E+01     
   2.092958E+01   2.047482E+01   2.029613E+01   2.036951E+01   2.122247E+01     
   2.279124E+01   2.382373E+01   2.393669E+01   1.582837E+01   1.648473E+01     
   2.279991E+01   2.359305E+01   2.488210E+01   2.511409E+01   2.502585E+01     
   2.480321E+01   2.461856E+01   2.445943E+01   2.415427E+01   2.400496E+01     
   2.371924E+01   2.338997E+01   2.323724E+01   2.315573E+01   2.275177E+01     
   2.210583E+01   2.168053E+01   2.111081E+01   2.060014E+01   2.010863E+01     
   1.955589E+01   1.897563E+01   1.849458E+01   1.835005E+01   1.911067E+01     
   2.082506E+01   2.120274E+01   9.981515E+00   8.262782E+00   2.029456E+01     
   2.229582E+01   2.337144E+01   2.413138E+01   2.409201E+01   2.409985E+01     
   2.373109E+01   2.345833E+01   2.333424E+01   2.321951E+01   2.306429E+01     
   2.277159E+01   2.264667E+01   2.249605E+01   2.218054E+01   2.176949E+01     
   2.063861E+01   2.032417E+01   2.003598E+01   1.955472E+01   1.894818E+01     
   1.828813E+01   1.759465E+01   1.703337E+01   1.685400E+01   1.716980E+01     
   1.822644E+01   6.842006E+00   2.783748E+00   1.808350E+00   7.850813E+00     
   1.962367E+01   2.091817E+01   2.111563E+01   2.081633E+01   2.276990E+01     
   2.239232E+01   2.202969E+01   2.192952E+01   2.189516E+01   2.178773E+01     
   2.159195E+01   2.137755E+01   2.116312E+01   2.094983E+01   2.069211E+01     
   1.869893E+01   1.858946E+01   1.832324E+01   1.794864E+01   1.743689E+01     
   1.678342E+01   1.596978E+01   1.522139E+01   1.485759E+01   5.607037E+00     
   4.012480E+00   1.465277E+00  -1.023965E+00  -9.729904E-02   3.935471E+00     
   6.605151E+00   6.571864E+00   7.391077E+00   9.912129E+00   2.047031E+01     
   2.097055E+01   2.040092E+01   2.034258E+01   2.022049E+01   2.005087E+01     
   1.998914E+01   1.985194E+01   1.972353E+01   1.960626E+01   1.940819E+01     
   1.622523E+01   1.639445E+01   1.611835E+01   1.576608E+01   1.547428E+01     
   1.514655E+01   1.431986E+01   1.328217E+01   3.698784E+00   4.848527E-01     
  -3.477227E+00  -6.743108E+00  -5.646178E+00  -2.822248E+00  -1.509134E-01     
   1.604697E+00   5.645935E-01   7.671618E-02   1.767925E+00   5.658207E+00     
   1.529009E+01   1.849710E+01   1.921745E+01   1.897758E+01   1.872006E+01     
   1.868382E+01   1.851453E+01   1.841248E+01   1.829654E+01   1.803535E+01     
   1.329432E+01   1.369278E+01   1.374328E+01   1.361596E+01   1.355104E+01     
   1.336073E+01   1.252291E+01   1.128642E+01   7.647930E-01  -6.336403E+00     
  -1.200485E+01  -1.243051E+01  -9.296246E+00  -7.832896E+00  -5.156530E+00     
  -4.658649E+00  -2.804708E+00  -3.741842E+00  -3.760089E+00  -2.765141E+00     
   1.274285E+00   1.063414E+01   1.379742E+01   1.546601E+01   1.641881E+01     
   1.680318E+01   1.661971E+01   1.631018E+01   1.653784E+01   1.657112E+01     
   1.060011E+01   1.082261E+01   1.095248E+01   1.114947E+01   1.137202E+01     
   1.137330E+01   1.073950E+01   3.943978E+00  -1.050480E+00  -6.951741E+00     
  -1.260387E+01  -1.297446E+01  -1.024135E+01  -1.148374E+01  -1.075955E+01     
  -1.024739E+01  -9.720020E+00  -8.123669E+00  -9.005975E+00  -8.720755E+00     
  -4.973116E+00  -1.716869E+00   5.059546E+00   6.566096E+00   8.054461E+00     
   9.128440E+00   9.040116E+00   9.578173E+00   1.273902E+01   1.415095E+01     
   7.744253E+00   7.912941E+00   8.123783E+00   8.524964E+00   9.021014E+00     
   9.380431E+00   9.158670E+00   3.298330E+00  -7.793104E-01  -5.495310E+00     
  -7.848814E+00  -1.027576E+01  -1.126391E+01  -1.277451E+01  -1.461974E+01     
  -1.232171E+01  -1.204711E+01  -1.136172E+01  -1.009157E+01  -9.016862E+00     
  -8.838934E+00  -8.404968E+00  -7.001704E+00  -5.017747E+00   8.246550E-01     
   1.566808E+00   1.560119E+00   2.646838E+00   6.175521E+00   9.897242E+00     
   5.396890E+00   5.798542E+00   6.347881E+00   7.031303E+00   7.636580E+00     
   8.024748E+00   7.800682E+00   8.949195E-01  -3.695646E+00  -7.046732E+00     
  -1.005732E+01  -1.120084E+01  -1.311779E+01  -1.530669E+01  -1.787476E+01     
  -1.565571E+01  -1.618947E+01  -1.596509E+01  -1.508109E+01  -1.431533E+01     
  -1.394594E+01  -1.489597E+01  -1.504611E+01  -9.195202E+00  -8.007755E+00     
  -9.492654E+00  -5.246894E-01   2.327890E+00   5.339841E+00   7.792372E+00     
   4.046647E+00   4.760151E+00   5.652518E+00   6.379964E+00   6.757754E+00     
   6.698810E+00  -1.125598E+00  -5.365808E+00  -8.318541E+00  -1.039550E+01     
  -1.454063E+01  -1.667427E+01  -1.569882E+01  -1.777484E+01  -1.973927E+01     
  -2.014102E+01  -2.465707E+01  -2.450613E+01  -2.450534E+01  -2.001006E+01     
  -2.060332E+01  -2.115047E+01  -2.109216E+01  -1.971074E+01  -1.818372E+01     
  -8.173875E+00   7.996684E-02   2.497322E+00   4.344229E+00   5.136512E+00     
   3.527960E+00   4.193184E+00   4.671215E+00   4.804167E+00  -4.015224E+00     
  -7.636765E+00  -9.598562E+00  -1.154204E+01  -1.301108E+01  -1.454156E+01     
  -1.573994E+01  -1.753348E+01  -2.000516E+01  -2.244530E+01  -2.384177E+01     
  -2.764070E+01  -1.772704E+01  -1.613736E+01  -1.608879E+01  -1.846535E+01     
  -2.829532E+01  -2.405315E+01  -2.319708E+01  -2.493526E+01  -1.515837E+01     
  -1.419465E+00  -3.314142E-02   1.115022E+00   1.728429E+00   2.884501E+00     
  -1.178417E+01  -1.244537E+01  -1.288712E+01  -1.319600E+01  -1.489030E+01     
  -1.656673E+01  -1.776166E+01  -1.863303E+01  -1.962990E+01  -2.003738E+01     
  -2.152158E+01  -2.341861E+01  -2.656708E+01  -2.754158E+01  -2.723865E+01     
  -2.714647E+01  -1.653000E+01  -1.551528E+01  -1.684187E+01  -1.990254E+01     
  -3.063116E+01  -1.791859E+01  -1.761063E+01  -1.719081E+01  -1.261779E+01     
  -9.216467E+00  -4.941514E+00  -2.111909E+01  -1.656544E+01  -5.754253E-01     
  -2.002664E+01  -2.033266E+01  -2.139435E+01  -2.312950E+01  -2.333009E+01     
  -2.536618E+01  -2.609088E+01  -2.581058E+01  -2.638739E+01  -2.750459E+01     
  -3.119644E+01  -3.417790E+01  -3.598721E+01  -3.573045E+01  -3.319698E+01     
  -3.048285E+01  -3.004507E+01  -3.143457E+01  -2.496309E+01  -2.461673E+01     
