      0.40   -0.00   10.69  1.56     1              0.72
      0.40   -0.00   10.69  2.00     1              0.72
      0.40   -0.00   10.69  2.50     1              0.72
      0.40   -0.00   10.69  3.00     1              0.72
      0.40   -0.00   10.69  3.50     1              0.72
      0.40   -0.00   10.69  4.12     1              0.72
      0.40   -0.00   10.69  5.25     1              0.72
      0.40   -0.00   10.69  7.00     1              0.72
      0.40   -0.00   10.69  9.00     1              0.72
      0.40   -0.00   10.69 11.25     1              0.72
      0.40   -0.00   10.69 14.00     1              0.72
      0.40   -0.00   10.69 17.00     1              0.72
      0.40   -0.00   10.69 20.00     1              0.72
      0.40   -0.00   10.69 23.00     1              0.72
      0.40   -0.00   10.69 26.25     1              0.72
      0.40   -0.00   10.69 29.00     1              0.72
      0.40   -0.00   10.69 31.00     1              0.72
      0.40   -0.00   10.69 33.00     1              0.72
      0.40   -0.00   10.69 35.00     1              0.72
      0.40   -0.00   10.69 37.00     1              0.72
      0.40   -0.41   10.69 39.00     1              0.72
 
 SML- DFMIX  DFDIFF  STDOMIX  DEPTH 1-DO/2-Temp. MaxDiff_InPrfl --- Simulated
      0.40    0.00    5.59  0.06     2              0.58
      0.40    0.00    5.59  0.11     2              0.58
      0.40    0.00    5.59  0.20     2              0.58
      0.40    0.00    5.59  0.30     2              0.58
      0.40    0.00    5.59  0.40     2              0.58
      0.40    0.00    5.59  0.50     2              0.58
      0.40   -0.00    5.59  0.62     2              0.58
      0.40    0.00    5.59  0.80     2              0.58
      0.40    0.00    5.59  1.01     2              0.58
      0.40    0.00    5.59  1.25     2              0.58
      0.40    0.00    5.59  1.56     2              0.58
      0.40    0.00    5.59  2.00     2              0.58
      0.40    0.00    5.59  2.50     2              0.58
      0.40    0.00    5.59  3.00     2              0.58
      0.40    0.00    5.59  3.50     2              0.58
      0.40    0.00    5.59  4.12     2              0.58
      0.40    0.00    5.59  5.25     2              0.58
      0.40    0.00    5.59  7.00     2              0.58
      0.40    0.00    5.59  9.00     2              0.58
      0.40    0.00    5.59 11.25     2              0.58
      0.40    0.00    5.59 14.00     2              0.58
      0.40    0.00    5.59 17.00     2              0.58
      0.40    0.00    5.59 20.00     2              0.58
      0.40    0.00    5.59 23.00     2              0.58
      0.40    0.00    5.59 26.25     2              0.58
      0.40    0.00    5.59 29.00     2              0.58
      0.40    0.00    5.59 31.00     2              0.58
      0.40   -0.00    5.59 33.00     2              0.58
      0.40   -0.00    5.59 35.00     2              0.58
      0.40   -0.00    5.59 37.00     2              0.58
      0.40   -0.57    5.59 39.00     2              0.58
 
 Simulated mixed layer depths :          TEMP   DO    AVG     ActuAl Model Depth

 The Simulated mixed layer depths :     38.00  38.00  38.00       38.00


  5     20     2008


       SIM Depth  SIM T  SIM DO  Field Depth  Field T  Field DO  Diff Tem   Diff DO
       -0.02      5.59     10.69      0.00      8.96     12.06     -3.37     -1.37
       -0.06      5.59     10.69     -1.00      8.94     12.16     -3.35     -1.47
       -0.11      5.59     10.69     -2.00      8.93     12.14     -3.34     -1.45
       -0.20      5.59     10.69     -3.00      8.93     12.16     -3.34     -1.47
       -0.30      5.59     10.69     -4.00      8.90     12.14     -3.31     -1.45
       -0.40      5.59     10.69     -5.00      8.90     12.12     -3.31     -1.43
       -0.50      5.59     10.69     -6.00      8.80     12.10     -3.21     -1.41
       -0.62      5.59     10.69     -7.00      8.76     12.06     -3.17     -1.37
       -0.80      5.59     10.69     -8.00      8.77     12.07     -3.18     -1.38
       -1.01      5.59     10.69     -9.00      8.79     12.08     -3.20     -1.39
       -1.25      5.59     10.69    -10.00      8.77     12.06     -3.18     -1.37
       -1.56      5.59     10.69    -12.00      8.74     12.03     -3.15     -1.34
       -2.00      5.59     10.69    -14.00      8.56     11.94     -2.97     -1.25
       -2.50      5.59     10.69    -16.00      8.56     11.92     -2.97     -1.23
       -3.00      5.59     10.69    -18.00      8.40     11.82     -2.81     -1.13
       -3.50      5.59     10.69    -19.00      8.34     11.85     -2.75     -1.16
       -4.12      5.59     10.69    -21.00      7.50     11.60     -1.91     -0.91
       -5.25      5.59     10.69    -22.00      7.30     11.39     -1.71     -0.70
       -7.00      5.59     10.69    -23.00      7.25     11.36     -1.66     -0.67
       -9.00      5.59     10.69    -24.00      7.24     11.32     -1.65     -0.63
      -11.25      5.59     10.69    -24.20      7.24     11.31     -1.65     -0.62
      -14.00      5.59     10.69
      -17.00      5.59     10.69
      -20.00      5.59     10.69
      -23.00      5.59     10.69
      -26.25      5.59     10.69
      -29.00      5.59     10.69
      -31.00      5.59     10.69
      -33.00      5.59     10.69
      -35.00      5.59     10.69
      -37.00      5.59     10.69
      -39.00      5.02     10.28
      -41.00      5.02     10.23
      -43.00      5.02     10.21
      -45.00      5.02     10.21
      -47.00      5.02     10.15
      -49.00      5.01      9.97
 
 FLD- DFMIX  DFDIFF  TDOMIX  DEPTH 1-DO/2-Temp.  MaxDiff_InPrfle ---Observed
      0.40    0.01   12.06   1.00    1               1.54
      0.40    0.01   12.07   2.00    1               1.54
      0.40    0.01   12.07   3.00    1               1.54
      0.40   -0.02   12.07   4.00    1               1.54
      0.40   -0.01   12.07   5.00    1               1.54
      0.40   -0.08   12.07   6.00    1               1.54
      0.40   -0.11   12.06   7.00    1               1.54
      0.40   -0.20   12.04   8.00    1               1.54
      0.40   -0.23   12.02   9.00    1               1.54
      0.40   -0.17   12.00  10.00    1               1.54
      0.40   -0.35   11.98  12.00    1               1.54
      0.40   -0.67   11.95  14.00    1               1.54
 
 FLD- DFMIX  DFDIFF  TDOMIX  DEPTH 1-DO/2-Temp.  MaxDiff_InPrfle ---Observed
      0.66   -0.02    8.27   1.00    2               3.28
      0.66   -0.01    8.26   2.00    2               3.28
      0.66   -0.01    8.26   3.00    2               3.28
      0.66   -0.01    8.26   4.00    2               3.28
      0.66   -0.01    8.25   5.00    2               3.28
      0.66   -0.03    8.25   6.00    2               3.28
      0.66   -0.05    8.25   7.00    2               3.28
      0.66   -0.23    8.24   8.00    2               3.28
      0.66   -0.26    8.22   9.00    2               3.28
      0.66   -0.41    8.19  10.00    2               3.28
      0.66   -1.07    8.15  12.00    2               3.28
 
 OBSERVED mixed layer depths :      TEMP   DO    AVG     Actual Model Depth

 OBSERVED mixed layer depths :     11.00  13.00  12.00       21.50
 
 SML- DFMIX  DFDIFF  STDOMIX  DEPTH 1-DO/2-Temp. MaxDiff_InPrfl --- Simulated
      0.40    0.00   10.85  0.06     1              1.09
      0.40    0.00   10.85  0.11     1              1.09
      0.40    0.00   10.85  0.20     1              1.09
      0.40    0.00   10.85  0.30     1              1.09
      0.40    0.00   10.85  0.40     1              1.09
      0.40    0.00   10.85  0.50     1              1.09
      0.40    0.00   10.85  0.62     1              1.09
      0.40    0.00   10.85  0.80     1              1.09
      0.40    0.00   10.85  1.01     1              1.09
      0.40    0.00   10.85  1.25     1              1.09
      0.40    0.00   10.85  1.56     1              1.09
      0.40    0.00   10.85  2.00     1              1.09
      0.40   -0.00   10.85  2.50     1              1.09
      0.40   -0.00   10.85  3.00     1              1.09
      0.40   -0.00   10.85  3.50     1              1.09
      0.40   -0.00   10.85  4.12     1              1.09
      0.40   -0.00   10.85  5.25     1              1.09
      0.40   -0.00   10.85  7.00     1              1.09
      0.40   -0.00   10.85  9.00     1              1.09
      0.40   -0.00   10.85 11.25     1              1.09
      0.40   -0.00   10.85 14.00     1              1.09
      0.40   -0.00   10.85 17.00     1              1.09
      0.40   -0.00   10.85 20.00     1              1.09
      0.40   -0.22   10.85 23.00     1              1.09
      0.40   -0.22   10.84 26.25     1              1.09
      0.40   -0.20   10.83 29.00     1              1.09
      0.40   -0.20   10.82 31.00     1              1.09
      0.40   -0.20   10.82 33.00     1              1.09
      0.40   -0.21   10.81 35.00     1              1.09
      0.40   -0.27   10.80 37.00     1              1.09
      0.40   -0.54   10.79 39.00     1              1.09
 
 SML- DFMIX  DFDIFF  STDOMIX  DEPTH 1-DO/2-Temp. MaxDiff_InPrfl --- Simulated
      0.40    0.00    6.02  0.06     2              1.02
      0.40    0.00    6.02  0.11     2              1.02
      0.40   -0.00    6.02  0.20     2              1.02
      0.40    0.00    6.02  0.30     2              1.02
      0.40    0.00    6.02  0.40     2              1.02
      0.40    0.00    6.02  0.50     2              1.02
      0.40    0.00    6.02  0.62     2              1.02
      0.40    0.00    6.02  0.80     2              1.02
      0.40    0.00    6.02  1.01     2              1.02
      0.40    0.00    6.02  1.25     2              1.02
      0.40    0.00    6.02  1.56     2              1.02
      0.40    0.00    6.02  2.00     2              1.02
      0.40    0.00    6.02  2.50     2              1.02
      0.40    0.00    6.02  3.00     2              1.02
      0.40   -0.00    6.02  3.50     2              1.02
      0.40   -0.00    6.02  4.12     2              1.02
      0.40   -0.00    6.02  5.25     2              1.02
      0.40   -0.00    6.02  7.00     2              1.02
      0.40   -0.00    6.02  9.00     2              1.02
      0.40   -0.00    6.02 11.25     2              1.02
      0.40   -0.00    6.02 14.00     2              1.02
      0.40   -0.00    6.02 17.00     2              1.02
      0.40   -0.00    6.02 20.00     2              1.02
      0.40   -0.43    6.02 23.00     2              1.02
 
 Simulated mixed layer depths :          TEMP   DO    AVG     ActuAl Model Depth

 The Simulated mixed layer depths :     21.50  38.00  29.75       21.50


  5     21     2008


       SIM Depth  SIM T  SIM DO  Field Depth  Field T  Field DO  Diff Tem   Diff DO
       -0.02      6.02     10.85      0.00      8.27     12.06     -2.25     -1.21
       -0.06      6.02     10.85     -1.00      8.25     12.07     -2.23     -1.22
       -0.11      6.02     10.85     -2.00      8.25     12.08     -2.23     -1.23
       -0.20      6.02     10.85     -3.00      8.25     12.08     -2.23     -1.23
       -0.30      6.02     10.85     -4.00      8.25     12.05     -2.23     -1.20
       -0.40      6.02     10.85     -5.00      8.24     12.06     -2.22     -1.21
       -0.50      6.02     10.85     -6.00      8.22     11.99     -2.20     -1.14
       -0.62      6.02     10.85     -7.00      8.20     11.95     -2.18     -1.10
       -0.80      6.02     10.85     -8.00      8.01     11.84     -1.99     -0.99
       -1.01      6.02     10.85     -9.00      7.96     11.79     -1.94     -0.94
       -1.25      6.02     10.85    -10.00      7.78     11.83     -1.76     -0.98
       -1.56      6.02     10.85    -12.00      7.08     11.63     -1.06     -0.78
       -2.00      6.02     10.85    -14.00      6.84     11.28     -0.82     -0.43
       -2.50      6.02     10.85    -16.00      6.02     11.05     -0.00     -0.20
       -3.00      6.02     10.85    -18.00      5.84     10.91      0.18     -0.06
       -3.50      6.02     10.85    -20.00      5.54     10.77      0.48      0.08
       -4.12      6.02     10.85    -22.00      5.35     10.68      0.38      0.02
       -5.25      6.02     10.85    -24.00      5.25     10.62      0.34      0.01
       -7.00      6.02     10.85    -26.00      5.06     10.59      0.53      0.03
       -9.00      6.02     10.85    -27.20      4.99     10.54      0.60      0.09
      -11.25      6.02     10.85
      -14.00      6.02     10.85
      -17.00      6.02     10.85
      -20.00      6.02     10.85
      -23.00      5.59     10.63
      -26.25      5.59     10.62
      -29.00      5.59     10.63
      -31.00      5.59     10.63
      -33.00      5.59     10.62
      -35.00      5.57     10.60
      -37.00      5.50     10.53
      -39.00      5.14     10.26
      -41.00      5.05     10.14
      -43.00      5.02     10.10
      -45.00      5.02     10.07
      -47.00      5.01      9.98
      -49.00      5.00      9.76
 
 FLD- DFMIX  DFDIFF  TDOMIX  DEPTH 1-DO/2-Temp.  MaxDiff_InPrfle ---Observed
      0.40    0.10    9.70   4.27    1               0.10
 
 FLD- DFMIX  DFDIFF  TDOMIX  DEPTH 1-DO/2-Temp.  MaxDiff_InPrfle ---Observed
      0.40   -0.30   14.50   4.27    2               0.30
 
 OBSERVED mixed layer depths :      TEMP   DO    AVG     Actual Model Depth

 OBSERVED mixed layer depths :      4.27   4.27   4.27       12.50
 
 SML- DFMIX  DFDIFF  STDOMIX  DEPTH 1-DO/2-Temp. MaxDiff_InPrfl --- Simulated
      0.75    0.00   10.95  0.06     1              4.08
      0.75    0.00   10.95  0.11     1              4.08
      0.75    0.00   10.95  0.20     1              4.08
      0.75    0.00   10.95  0.30     1              4.08
      0.75    0.00   10.95  0.40     1              4.08
      0.75    0.00   10.95  0.50     1              4.08
      0.75    0.00   10.95  0.62     1              4.08
      0.75    0.00   10.95  0.80     1              4.08
      0.75    0.00   10.95  1.01     1              4.08
      0.75    0.00   10.95  1.25     1              4.08
      0.75    0.00   10.95  1.56     1              4.08
      0.75    0.00   10.95  2.00     1              4.08
      0.75    0.00   10.95  2.50     1              4.08
      0.75    0.00   10.95  3.00     1              4.08
      0.75    0.00   10.95  3.50     1              4.08
      0.75    0.00   10.95  4.12     1              4.08
      0.75    0.00   10.95  5.25     1              4.08
      0.75    0.00   10.95  7.00     1              4.08
      0.75    0.00   10.95  9.00     1              4.08
      0.75    0.00   10.95 11.25     1              4.08
      0.75   -0.34   10.95 14.00     1              4.08
      0.75   -0.50   10.94 17.00     1              4.08
      0.75   -0.71   10.91 20.00     1              4.08
      0.75   -1.17   10.88 23.00     1              4.08
 
 SML- DFMIX  DFDIFF  STDOMIX  DEPTH 1-DO/2-Temp. MaxDiff_InPrfl --- Simulated
      0.67    0.00   11.83  0.06     2              6.67
      0.67    0.00   11.83  0.11     2              6.67
      0.67    0.00   11.83  0.20     2              6.67
      0.67    0.00   11.83  0.30     2              6.67
      0.67    0.00   11.83  0.40     2              6.67
      0.67    0.00   11.83  0.50     2              6.67
      0.67    0.00   11.83  0.62     2              6.67
      0.67    0.00   11.83  0.80     2              6.67
      0.67    0.00   11.83  1.01     2              6.67
      0.67    0.00   11.83  1.25     2              6.67
      0.67    0.00   11.83  1.56     2              6.67
      0.67    0.00   11.83  2.00     2              6.67
      0.67    0.00   11.83  2.50     2              6.67
      0.67    0.00   11.83  3.00     2              6.67
      0.67    0.00   11.83  3.50     2              6.67
      0.67    0.00   11.83  4.12     2              6.67
      0.67    0.00   11.83  5.25     2              6.67
      0.67    0.00   11.83  7.00     2              6.67
      0.67    0.00   11.83  9.00     2              6.67
      0.67    0.00   11.83 11.25     2              6.67
      0.67   -1.18   11.83 14.00     2              6.67
 
 Simulated mixed layer depths :          TEMP   DO    AVG     ActuAl Model Depth

 The Simulated mixed layer depths :     12.62  21.50  17.06       12.50


  6     12     2008


       SIM Depth  SIM T  SIM DO  Field Depth  Field T  Field DO  Diff Tem   Diff DO
       -0.02     11.83     10.95     -0.60     14.50      9.70     -2.67      1.25
       -0.06     11.83     10.95     -4.27     14.20      9.80     -2.37      1.15
       -0.11     11.83     10.95
       -0.20     11.83     10.95
       -0.30     11.83     10.95
       -0.40     11.83     10.95
       -0.50     11.83     10.95
       -0.62     11.83     10.95
       -0.80     11.83     10.95
       -1.01     11.83     10.95
       -1.25     11.83     10.95
       -1.56     11.83     10.95
       -2.00     11.83     10.95
       -2.50     11.83     10.95
       -3.00     11.83     10.95
       -3.50     11.83     10.95
       -4.12     11.83     10.95
       -5.25     11.83     10.95
       -7.00     11.83     10.95
       -9.00     11.83     10.95
      -11.25     11.83     10.95
      -14.00     10.65     10.61
      -17.00     10.30     10.44
      -20.00      9.34     10.20
      -23.00      7.35      9.71
      -26.25      6.32      9.39
      -29.00      5.95      9.27
      -31.00      5.78      9.15
      -33.00      5.65      9.01
      -35.00      5.55      8.82
      -37.00      5.47      8.60
      -39.00      5.40      8.36
      -41.00      5.34      8.10
      -43.00      5.28      7.86
      -45.00      5.23      7.59
      -47.00      5.19      7.27
      -49.00      5.16      6.87
 
 FLD- DFMIX  DFDIFF  TDOMIX  DEPTH 1-DO/2-Temp.  MaxDiff_InPrfle ---Observed
      0.69    0.14   10.18   1.00    1               3.47
      0.69    0.28   10.25   2.00    1               3.47
      0.69    0.21   10.35   3.00    1               3.47
      0.69    0.08   10.40   4.00    1               3.47
      0.69    0.07   10.42   5.00    1               3.47
      0.69   -0.08   10.43   6.00    1               3.47
      0.69   -0.37   10.42   7.00    1               3.47
      0.69   -0.59   10.37   8.00    1               3.47
      0.69   -0.97   10.31   9.00    1               3.47
 
 FLD- DFMIX  DFDIFF  TDOMIX  DEPTH 1-DO/2-Temp.  MaxDiff_InPrfle ---Observed
      1.00   -0.26   18.58   1.00    2              13.19
      1.00   -0.82   18.45   2.00    2              13.19
      1.00   -1.27   18.18   3.00    2              13.19
 
 OBSERVED mixed layer depths :      TEMP   DO    AVG     Actual Model Depth

 OBSERVED mixed layer depths :      2.50   8.50   5.50        1.38
 
 SML- DFMIX  DFDIFF  STDOMIX  DEPTH 1-DO/2-Temp. MaxDiff_InPrfl --- Simulated
      0.75    0.00   10.96  0.06     1              4.98
      0.75    0.00   10.96  0.11     1              4.98
      0.75    0.00   10.96  0.20     1              4.98
      0.75    0.00   10.96  0.30     1              4.98
      0.75    0.00   10.96  0.40     1              4.98
      0.75    0.00   10.96  0.50     1              4.98
      0.75    0.00   10.96  0.62     1              4.98
      0.75    0.00   10.96  0.80     1              4.98
      0.75    0.00   10.96  1.01     1              4.98
      0.75    0.00   10.96  1.25     1              4.98
      0.75    0.05   10.96  1.56     1              4.98
      0.75    0.09   10.97  2.00     1              4.98
      0.75    0.10   10.98  2.50     1              4.98
      0.75    0.11   10.98  3.00     1              4.98
      0.75    0.12   10.99  3.50     1              4.98
      0.75    0.15   11.00  4.12     1              4.98
      0.75    0.13   11.01  5.25     1              4.98
      0.75   -0.04   11.01  7.00     1              4.98
      0.75   -0.24   11.01  9.00     1              4.98
      0.75   -0.43   11.00 11.25     1              4.98
      0.75   -0.86   10.98 14.00     1              4.98
 
 SML- DFMIX  DFDIFF  STDOMIX  DEPTH 1-DO/2-Temp. MaxDiff_InPrfl --- Simulated
      1.00    0.00   16.33  0.06     2             11.10
      1.00    0.00   16.33  0.11     2             11.10
      1.00    0.00   16.33  0.20     2             11.10
      1.00    0.00   16.33  0.30     2             11.10
      1.00    0.00   16.33  0.40     2             11.10
      1.00    0.00   16.33  0.50     2             11.10
      1.00    0.00   16.33  0.62     2             11.10
      1.00    0.00   16.33  0.80     2             11.10
      1.00    0.00   16.33  1.01     2             11.10
      1.00    0.00   16.33  1.25     2             11.10
      1.00   -0.25   16.33  1.56     2             11.10
      1.00   -0.37   16.31  2.00     2             11.10
      1.00   -0.50   16.28  2.50     2             11.10
      1.00   -0.63   16.24  3.00     2             11.10
      1.00   -0.77   16.20  3.50     2             11.10
      1.00   -1.21   16.15  4.12     2             11.10
 
 Simulated mixed layer depths :          TEMP   DO    AVG     ActuAl Model Depth

 The Simulated mixed layer depths :      3.81  12.62   8.22        1.38


  6     19     2008


       SIM Depth  SIM T  SIM DO  Field Depth  Field T  Field DO  Diff Tem   Diff DO
       -0.02     16.33     10.96      0.00     18.58     10.18     -2.25      0.78
       -0.06     16.33     10.96     -1.00     18.32     10.32     -1.99      0.64
       -0.11     16.33     10.96     -2.00     17.63     10.53     -1.69      0.52
       -0.20     16.33     10.96     -3.00     16.91     10.56     -1.30      0.53
       -0.30     16.33     10.96     -4.00     16.37     10.48     -1.33      0.66
       -0.40     16.33     10.96     -5.00     16.01     10.49     -1.58      0.64
       -0.50     16.33     10.96     -6.00     15.48     10.35     -1.51      0.71
       -0.62     16.33     10.96     -7.00     14.84     10.05     -1.27      0.92
       -0.80     16.33     10.96     -8.00     14.28      9.78     -0.91      1.09
       -1.01     16.33     10.96     -9.00     13.63      9.34     -0.45      1.43
       -1.25     16.33     10.96    -10.00     13.17      9.13     -0.17      1.55
       -1.56     16.08     11.01    -12.00     12.34      8.86      0.06      1.58
       -2.00     15.94     11.05    -14.00     10.90      8.74      0.49      1.38
       -2.50     15.78     11.07    -16.00      9.80      8.65      0.83      1.25
       -3.00     15.61     11.09    -18.00      8.67      8.74      1.22      0.96
       -3.50     15.43     11.11    -20.00      7.76      8.85      1.41      0.66
       -4.12     14.95     11.14    -22.00      6.80      9.01      1.42      0.31
       -5.25     14.28     11.13    -24.00      6.34      9.06      1.10      0.09
       -7.00     13.57     10.97    -26.00      6.22      9.05      0.57     -0.06
       -9.00     13.18     10.77    -28.00      5.97      8.83      0.43      0.04
      -11.25     12.77     10.56    -30.00      5.82      8.81      0.27     -0.06
      -14.00     11.38     10.12    -32.00      5.68      8.75      0.21     -0.16
      -17.00     10.25      9.80    -34.00      5.58      8.58      0.14     -0.18
      -20.00      9.16      9.51    -36.00      5.53      8.40      0.08     -0.22
      -23.00      7.76      9.23    -38.00      5.45      8.17      0.06     -0.25
      -26.25      6.71      8.96    -40.00      5.42      7.80      0.02     -0.17
      -29.00      6.21      8.82    -42.00      5.39      7.09     -0.01      0.27
      -31.00      5.97      8.68    -44.00      6.05      8.10     -0.73     -1.03
      -33.00      5.79      8.51    -46.00      6.03      7.94     -0.76     -1.19
      -35.00      5.65      8.30
      -37.00      5.55      8.05
      -39.00      5.47      7.78
      -41.00      5.41      7.49
      -43.00      5.35      7.22
      -45.00      5.29      6.93
      -47.00      5.25      6.58
      -49.00      5.22      6.17
 
 FLD- DFMIX  DFDIFF  TDOMIX  DEPTH 1-DO/2-Temp.  MaxDiff_InPrfle ---Observed
      0.40    0.10    9.40   4.27    1               0.10
 
 FLD- DFMIX  DFDIFF  TDOMIX  DEPTH 1-DO/2-Temp.  MaxDiff_InPrfle ---Observed
      0.40   -0.20   21.30   4.27    2               0.20
 
 OBSERVED mixed layer depths :      TEMP   DO    AVG     Actual Model Depth

 OBSERVED mixed layer depths :      4.27   4.27   4.27        3.75
 
 SML- DFMIX  DFDIFF  STDOMIX  DEPTH 1-DO/2-Temp. MaxDiff_InPrfl --- Simulated
      0.56    0.00    9.48  0.06     1              5.58
      0.56    0.00    9.48  0.11     1              5.58
      0.56    0.00    9.48  0.20     1              5.58
      0.56    0.00    9.48  0.30     1              5.58
      0.56    0.00    9.48  0.40     1              5.58
      0.56    0.00    9.48  0.50     1              5.58
      0.56    0.00    9.48  0.62     1              5.58
      0.56    0.00    9.48  0.80     1              5.58
      0.56    0.00    9.48  1.01     1              5.58
      0.56    0.00    9.48  1.25     1              5.58
      0.56    0.00    9.48  1.56     1              5.58
      0.56    0.00    9.48  2.00     1              5.58
      0.56    0.00    9.48  2.50     1              5.58
      0.56    0.00    9.48  3.00     1              5.58
      0.56    0.00    9.48  3.50     1              5.58
      0.56    0.03    9.48  4.12     1              5.58
      0.56   -0.02    9.48  5.25     1              5.58
      0.56   -0.11    9.48  7.00     1              5.58
      0.56   -0.20    9.47  9.00     1              5.58
      0.56   -0.56    9.46 11.25     1              5.58
 
 SML- DFMIX  DFDIFF  STDOMIX  DEPTH 1-DO/2-Temp. MaxDiff_InPrfl --- Simulated
      1.00    0.00   18.99  0.06     2             13.46
      1.00    0.00   18.99  0.11     2             13.46
      1.00    0.00   18.99  0.20     2             13.46
      1.00    0.00   18.99  0.30     2             13.46
      1.00    0.00   18.99  0.40     2             13.46
      1.00    0.00   18.99  0.50     2             13.46
      1.00    0.00   18.99  0.62     2             13.46
      1.00    0.00   18.99  0.80     2             13.46
      1.00    0.00   18.99  1.01     2             13.46
      1.00    0.00   18.99  1.25     2             13.46
      1.00    0.00   18.99  1.56     2             13.46
      1.00    0.00   18.99  2.00     2             13.46
      1.00    0.00   18.99  2.50     2             13.46
      1.00    0.00   18.99  3.00     2             13.46
      1.00    0.00   18.99  3.50     2             13.46
      1.00   -0.33   18.99  4.12     2             13.46
      1.00   -0.46   18.97  5.25     2             13.46
      1.00   -0.62   18.95  7.00     2             13.46
      1.00   -0.99   18.91  9.00     2             13.46
      1.00   -5.25   18.86 11.25     2             13.46
 
 Simulated mixed layer depths :          TEMP   DO    AVG     ActuAl Model Depth

 The Simulated mixed layer depths :     10.12  10.12  10.12        3.75


  7     14     2008


       SIM Depth  SIM T  SIM DO  Field Depth  Field T  Field DO  Diff Tem   Diff DO
       -0.02     18.99      9.48     -0.60     21.30      9.40     -2.31      0.08
       -0.06     18.99      9.48     -4.27     21.10      9.50     -2.46     -0.00
       -0.11     18.99      9.48
       -0.20     18.99      9.48
       -0.30     18.99      9.48
       -0.40     18.99      9.48
       -0.50     18.99      9.48
       -0.62     18.99      9.48
       -0.80     18.99      9.48
       -1.01     18.99      9.48
       -1.25     18.99      9.48
       -1.56     18.99      9.48
       -2.00     18.99      9.48
       -2.50     18.99      9.48
       -3.00     18.99      9.48
       -3.50     18.99      9.48
       -4.12     18.66      9.50
       -5.25     18.51      9.46
       -7.00     18.33      9.37
       -9.00     17.92      9.27
      -11.25     13.61      8.90
      -14.00     11.89      8.13
      -17.00     10.66      7.69
      -20.00      9.53      7.39
      -23.00      8.48      7.26
      -26.25      7.57      7.11
      -29.00      7.01      6.98
      -31.00      6.70      6.84
      -33.00      6.45      6.64
      -35.00      6.24      6.40
      -37.00      6.07      6.11
      -39.00      5.94      5.79
      -41.00      5.82      5.45
      -43.00      5.72      5.12
      -45.00      5.63      4.77
      -47.00      5.57      4.36
      -49.00      5.53      3.92
 
