1 31 1994
49.2	32.2	8.6	223.4	210.9	32.9	.0	.0	
38.0	32.0	7.8	119.8	76.4	90.0	.0	.0	
34.1	27.7	10.8	286.2	76.8	100.0	11.8	.0	
33.6	26.2	6.4	236.2	77.1	91.2	.0	.0	
38.6	28.6	8.8	104.2	96.5	50.0	.0	.0	
45.6	36.3	11.3	203.4	78.0	82.1	.0	.0	
25.2	8.3	12.2	293.8	219.5	35.4	.0	.0	
28.2	14.5	6.5	64.6	224.8	2.5	.0	.0	
37.8	21.4	10.7	109.8	81.3	65.0	.0	.0	
40.0	32.3	10.7	81.4	79.9	100.0	19.7	.0	
44.5	42.0	5.9	149.0	80.4	100.0	7.9	.0	
44.2	40.3	5.3	224.6	84.6	74.2	.0	.0	
41.4	32.9	10.0	282.2	141.2	63.3	.0	.0	
33.1	20.2	8.8	189.0	155.0	37.5	.0	.0	
26.7	10.5	8.6	76.2	226.7	35.0	.0	.0	
27.6	22.7	11.4	117.4	83.6	97.1	70.9	100.0	
25.0	19.0	9.8	272.2	157.0	74.2	.0	.0	
17.6	9.1	5.4	99.4	156.8	37.1	.0	.0	
23.7	18.2	9.4	93.0	234.0	37.5	.0	.0	
32.2	25.5	7.6	86.6	106.1	89.2	.0	.0	
31.3	26.0	6.7	92.2	242.9	6.7	.0	.0	
36.5	29.8	5.4	68.6	88.1	100.0	.0	.0	
41.2	39.8	5.8	65.0	89.0	100.0	11.8	.0	
48.1	47.0	6.6	79.8	89.8	100.0	11.8	.0	
59.3	54.4	6.1	127.0	101.4	97.1	.0	.0	
57.6	55.9	9.5	105.4	91.6	99.6	177.2	.0	
43.1	37.9	11.6	229.4	93.1	73.8	.0	.0	
34.1	20.8	11.7	306.6	175.0	72.9	.0	.0	
33.8	26.3	4.9	200.2	111.3	65.4	.0	.0	
36.0	21.6	9.0	196.6	122.7	82.9	.0	.0	
25.7	10.9	10.6	270.6	255.6	35.0	.0	.0	
2 28 1994
30.8	14.6	8.2	180.2	166.4	38.3	.0	.0	
34.1	17.6	6.6	198.6	281.9	3.3	.0	.0	
40.0	21.6	6.1	90.6	136.9	52.5	.0	.0	
46.1	35.8	5.5	65.4	100.9	98.3	.0	.0	
48.2	38.6	6.1	196.2	290.6	33.3	11.8	.0	
45.4	35.2	4.1	65.8	246.5	23.8	.0	.0	
48.4	42.5	7.8	93.0	104.3	72.1	.0	.0	
39.0	32.8	11.3	269.4	105.5	100.0	.0	.0	
22.6	16.1	11.4	219.4	106.7	97.5	.0	170.0	
26.7	19.8	5.8	101.4	136.2	71.7	.0	.0	
34.7	27.0	7.5	127.0	219.4	40.0	.0	.0	
40.2	33.6	9.3	174.6	110.4	78.8	.0	.0	
35.8	22.5	7.7	212.2	318.9	.0	.0	.0	
41.1	21.5	5.6	96.2	159.9	65.8	.0	.0	
49.2	29.3	5.1	89.4	281.8	57.5	.0	.0	
47.8	31.3	3.4	63.8	329.8	6.2	.0	.0	
51.3	35.1	5.9	116.2	193.6	49.6	.0	.0	
57.5	43.0	10.6	126.6	154.2	95.8	.0	.0	
62.9	53.8	9.9	173.4	119.5	100.0	98.4	.0	
58.8	53.3	5.1	117.8	174.8	90.4	39.4	.0	
51.4	47.3	9.0	174.2	122.2	100.0	.0	.0	
49.4	46.8	9.1	133.4	123.6	100.0	110.2	.0	
35.6	26.8	16.6	320.6	125.0	92.9	.0	.0	
38.2	24.1	7.2	175.8	337.3	29.2	.0	.0	
38.1	22.4	11.8	203.4	365.2	2.9	.0	.0	
30.4	12.4	7.5	42.6	369.8	.0	.0	.0	
37.9	21.2	9.6	96.6	178.0	61.2	.0	.0	
41.0	31.7	11.6	93.4	132.5	100.0	74.8	.0	
3 31 1994
43.8	41.4	7.9	165.8	134.0	96.7	47.2	.0	
43.6	32.1	9.7	264.2	306.7	46.7	.0	.0	
52.1	37.2	7.5	258.6	376.0	22.9	.0	.0	
59.3	41.7	5.0	165.0	369.4	17.9	.0	.0	
59.0	42.3	8.3	64.6	399.6	1.7	.0	.0	
63.7	50.9	8.1	105.4	369.7	20.0	.0	.0	
57.5	55.0	7.0	111.0	143.3	98.8	3.9	.0	
39.4	36.9	15.1	85.4	144.9	100.0	196.9	.0	
35.8	27.3	9.8	242.2	160.7	74.6	.0	.0	
43.3	29.4	7.5	215.0	422.8	.0	.0	.0	
49.4	32.8	4.8	84.6	381.4	30.4	.0	.0	
54.0	36.7	4.6	81.0	205.9	94.2	.0	.0	
55.3	42.8	9.5	264.2	284.8	52.9	.0	.0	
57.8	34.7	7.6	181.0	439.8	10.4	.0	.0	
60.6	32.4	8.3	186.2	445.3	.0	.0	.0	
55.9	31.7	5.7	99.4	449.6	2.9	.0	.0	
63.9	44.7	11.8	161.0	237.4	69.2	.0	.0	
68.9	39.3	7.9	141.4	451.9	17.5	.0	.0	
67.2	49.1	7.6	118.2	345.5	52.1	.0	.0	
69.4	58.0	7.0	155.8	163.6	77.1	.0	.0	
59.2	30.3	9.5	231.4	471.3	15.4	.0	.0	
58.8	31.7	6.4	107.0	444.2	35.0	.0	.0	
66.8	52.2	8.5	131.8	229.3	69.6	.0	.0	
59.3	41.8	11.0	39.8	169.8	95.4	3.9	.0	
53.6	34.6	8.8	84.6	429.4	61.2	.0	.0	
51.3	46.0	9.1	117.8	172.8	100.0	47.2	.0	
50.4	35.3	11.3	163.8	174.3	86.7	3.9	.0	
45.8	23.5	10.1	259.0	451.9	27.5	.0	.0	
49.7	29.5	10.6	175.4	436.7	17.1	.0	.0	
46.8	24.8	10.3	220.6	417.0	32.5	.0	.0	
50.0	29.3	4.6	110.2	514.8	.0	.0	.0	
4 30 1994
60.2	39.9	8.5	129.0	428.8	13.3	.0	.0	
63.6	48.0	9.6	126.2	209.3	75.0	122.0	.0	
53.0	33.1	9.3	147.8	526.6	22.5	27.6	.0	
58.0	42.1	7.2	103.4	185.7	87.1	.0	.0	
54.9	47.7	11.8	209.8	187.1	100.0	.0	.0	
39.6	30.0	10.1	246.2	199.5	72.5	.0	.0	
47.7	31.1	7.8	108.6	493.6	14.6	.0	.0	
61.0	41.6	8.9	143.0	456.4	70.8	.0	.0	
65.9	57.9	9.4	131.4	192.6	83.3	.0	.0	
