01	31	2009
38.0	16.9	8.8	57.1	241.2	100.0	0	0.0
52.9	45.5	7.4	139.7	176.0	48.3	1	0.0
55.9	54.4	3.1	125.2	115.0	31.5	0	0.0
61.3	59.0	3.2	114.0	135.9	45.9	6	0.0
62.0	55.9	5.1	161.0	232.7	75.9	0	0.0
64.1	58.2	12.5	196.0	204.7	74.1	0	0.0
62.7	45.8	17.9	229.5	184.9	66.9	0	0.0
54.9	32.7	12.0	246.2	208.1	81.2	0	0.0
44.4	26.0	3.9	139.2	249.6	100.0	0	0.0
53.7	42.8	8.4	155.2	248.9	83.8	0	0.0
62.3	53.4	12.0	235.8	130.9	24.8	5	0.0
46.0	33.1	8.8	138.3	254.1	91.2	0	0.0
43.3	39.5	8.8	209.9	120.8	34.5	24	0.0
41.8	31.5	6.7	226.9	255.7	98.4	0	0.0
45.5	22.8	9.8	268.5	259.2	100.0	0	0.0
31.5	5.4	10.0	121.5	258.9	97.4	0	0.0
31.6	11.3	6.0	43.3	263.1	84.9	0	0.0
45.5	39.2	7.9	196.3	135.1	23.7	36	0.0
47.2	38.8	5.3	152.8	264.1	71.3	0	0.0
37.5	30.1	10.9	290.9	144.8	27.9	2	0.0
31.3	15.6	7.0	256.2	271.6	100.0	0	0.0
38.8	22.4	6.1	186.2	273.9	100.0	0	0.0
47.9	39.6	8.8	216.9	260.3	94.3	0	0.0
55.6	51.9	6.4	223.9	141.1	30.9	7	0.0
49.3	40.8	6.8	54.4	145.6	16.5	0	0.0
44.8	39.5	6.0	108.6	133.4	11.6	1	0.0
48.4	45.5	5.1	163.8	206.1	36.4	0	0.0
61.1	57.5	12.3	203.3	164.3	23.5	1	0.0
52.0	44.7	5.5	277.5	222.2	51.4	7	0.0
45.9	26.6	9.8	267.1	293.3	99.0	0	0.0
41.6	21.6	6.3	230.8	298.3	100.0	0	0.0
02	28	2009
46.2	34.8	8.4	175.9	301.2	97.6	0	0.0
49.4	42.9	2.8	112.5	267.4	58.4	5	0.0
45.9	28.4	11.9	286.1	306.7	65.1	0	0.0
33.5	10.9	14.5	289.4	290.7	84.9	0	0.0
29.9	6.8	7.7	246.2	314.3	100.0	0	0.0
38.8	20.3	5.7	130.8	315.7	99.0	0	0.0
48.9	31.9	7.0	197.7	321.1	100.0	0	0.0
57.6	41.4	8.1	229.0	324.5	100.0	0	0.0
57.7	48.4	4.7	71.2	328.1	91.1	0	0.0
58.8	51.4	4.6	112.9	214.7	51.4	0	0.0
62.4	53.9	13.5	171.3	313.2	85.9	0	0.0
64.2	38.0	10.9	264.6	338.9	92.2	0	0.0
56.4	31.1	6.1	221.7	342.6	97.9	0	0.0
54.2	46.6	4.4	166.8	171.9	19.3	6	0.0
50.5	41.3	8.3	115.1	338.3	60.4	0	0.0
45.5	36.2	7.6	198.4	254.3	56.2	3	0.0
41.5	25.5	6.8	71.2	357.7	94.3	0	0.0
58.0	49.0	14.0	183.1	257.6	42.2	1	0.0
60.0	39.6	14.4	259.7	359.4	68.5	48	0.0
41.4	14.8	7.8	248.5	369.4	100.0	0	0.0
42.3	24.1	5.2	88.5	373.3	96.3	0	0.0
48.6	27.9	10.0	225.2	333.4	77.1	0	0.0
39.0	15.5	7.2	162.9	376.5	97.4	0	0.0
37.6	19.8	7.0	44.4	385.3	100.0	0	0.0
48.3	35.0	6.4	76.2	315.5	65.1	0	0.0
54.4	45.2	5.6	83.0	267.6	42.7	0	0.0
61.6	49.8	9.8	154.2	385.0	78.1	0	0.0
61.3	55.6	12.7	195.1	237.3	50.4	9	0.0
03	31	2009
52.8	46.5	12.1	157.1	230.1	21.9	90	0.0
38.4	27.9	11.9	264.1	213.9	41.0	0	0.0
33.1	13.1	10.3	158.3	413.8	92.2	0	0.0
37.7	21.8	6.0	88.5	414.3	95.8	0	0.0
46.4	33.4	5.1	104.0	422.0	100.0	0	0.0
58.0	46.0	10.3	196.2	419.9	96.9	0	0.0
63.4	51.5	10.0	210.4	430.2	100.0	0	0.0
64.9	53.6	10.6	204.8	434.3	100.0	0	0.0
70.2	55.8	9.5	244.0	436.2	98.4	0	0.0
65.3	58.8	8.4	122.9	425.5	71.9	0	0.0
67.7	56.9	7.3	182.7	445.5	98.4	0	0.0
60.8	48.5	9.7	78.1	392.7	64.6	0	0.0
53.4	44.0	9.6	100.1	223.0	13.9	0	0.0
52.0	48.4	6.6	91.2	227.4	13.7	0	0.0
62.3	57.6	4.8	99.2	323.8	22.7	3	0.0
60.9	60.0	4.4	195.6	226.7	10.1	18	0.0
57.5	50.5	10.5	171.4	398.0	44.3	3	0.0
56.1	47.2	6.6	80.0	472.9	88.5	0	0.0
60.9	53.5	4.8	180.2	393.9	66.7	0	0.0
57.6	44.4	10.8	108.4	430.1	67.4	0	0.0
51.8	37.2	8.1	50.0	483.4	96.9	0	0.0
51.2	34.6	6.6	52.3	489.6	96.3	0	0.0
55.4	38.2	3.9	84.6	492.4	98.4	0	0.0
57.9	48.6	8.0	62.9	420.4	85.4	0	0.0
60.6	56.2	9.8	101.1	261.3	22.0	3	0.0
67.0	59.2	13.7	183.3	455.0	43.0	0	0.0
