01 31 2014
50.7    35.1     0.6   133.0     2.0    16.0     0.0     0.0
50.4    37.1     2.2   310.0     2.0    14.0     0.0     0.0
35.2    14.5     1.4     2.0     3.0    84.0     0.0     0.0
47.7    23.3     1.3   132.0     3.0    88.0     0.0     0.0
55.7    39.7     0.8   173.0     2.0    13.0     0.0     0.0
21.9    10.3     3.8   313.0     3.0    47.0     0.0     0.0
24.1     2.3     0.9   334.0     3.0    77.0     0.0     0.0
43.6     9.8     0.4    83.0     3.0    76.0     0.0     0.0
53.2    28.7     1.1   105.0     3.0    21.0     0.0     0.0
50.3    45.2     0.9    96.0     2.0     0.0     0.0     0.0
63.4    47.3     1.9   258.0     3.0    47.0     0.0     0.0
60.6    35.2     0.5   194.0     3.0    96.0     0.0     0.0
51.5    42.8     1.0   170.0     2.0    13.0     0.0     0.0
59.0    40.8     1.0   298.0     3.0    60.0     0.0     0.0
46.5    24.2     2.0   316.0     3.0    51.0     0.0     0.0
48.3    19.8     1.2   201.0     3.0    98.0     0.0     0.0
47.3    23.2     1.9   280.0     3.0    68.0     0.0     0.0
47.5    16.1     1.4   215.0     4.0    87.0     0.0     0.0
53.7    28.0     1.2   274.0     4.0    97.0     0.0     0.0
63.4    28.1     0.6   231.0     4.0    98.0     0.0     0.0
44.8    25.2     3.4   327.0     3.0    48.0     0.0     0.0
38.3     9.1     0.7   320.0     4.0    98.0     0.0     0.0
38.1    12.3     1.9   345.0     3.0    39.0     0.0     0.0
33.5     0.8     0.9    20.0     4.0    82.0     0.0     0.0
47.5    14.7     1.3   244.0     3.0    64.0     0.0     0.0
56.5    27.8     1.0   202.0     3.0    36.0     0.0     0.0
53.1    25.4     2.0   348.0     3.0    59.0     0.0     0.0
21.8     8.8     2.8   355.0     3.0     7.0     0.0     0.0
28.6     3.6     1.4   356.0     3.0    32.0     0.0     0.0
42.3     8.7     0.6   135.0     4.0    94.0     0.0     0.0
57.4    21.3     0.5   148.0     3.0    77.0     0.0     0.0
