1 31 1995
32.8	27.7	10.9	308.2	78.1	66.2	.0	.0	
25.8	17.8	7.8	215.8	194.6	20.0	.0	.0	
28.9	20.9	8.8	287.8	70.6	82.1	.0	.0	
17.7	6.5	8.2	263.8	197.4	10.4	.0	.0	
19.6	6.4	6.8	119.0	191.9	30.4	.0	.0	
33.9	29.7	8.4	187.0	71.7	100.0	82.7	30.0	
31.9	26.7	9.9	269.8	72.9	94.6	.0	.0	
32.8	27.1	6.1	117.4	87.9	69.6	.0	.0	
35.4	29.3	6.2	100.2	155.3	44.2	.0	.0	
43.9	38.6	8.4	125.8	73.6	87.5	.0	.0	
61.5	57.0	13.2	170.2	75.8	93.8	.0	.0	
65.5	58.0	14.4	183.0	77.0	92.1	.0	.0	
60.8	54.9	12.0	135.4	99.4	90.0	78.7	.0	
44.6	42.3	12.8	308.6	75.9	100.0	27.6	.0	
37.0	34.4	13.5	330.6	76.5	100.0	.0	.0	
35.3	30.6	6.0	92.6	117.4	94.2	.0	.0	
43.5	39.8	7.4	139.8	77.8	100.0	74.8	.0	
49.2	47.1	9.0	100.2	83.0	99.6	90.6	.0	
40.1	36.3	16.8	213.4	79.2	98.3	19.7	.0	
33.7	26.9	13.9	292.6	187.5	65.8	.0	.0	
27.3	19.7	11.3	280.6	123.5	54.6	.0	.0	
28.8	20.9	11.3	239.8	227.4	13.3	.0	.0	
25.5	18.9	8.5	260.6	102.5	47.9	.0	.0	
29.1	21.4	7.3	197.8	189.8	20.0	.0	.0	
36.3	28.4	10.5	201.8	239.9	2.1	.0	.0	
32.2	23.4	5.5	99.4	209.5	42.9	.0	.0	
43.3	39.6	8.9	121.4	85.9	100.0	15.7	.0	
43.4	41.6	12.0	49.8	88.0	99.6	43.3	.0	
31.2	23.5	12.9	151.0	246.1	56.7	.0	.0	
27.9	21.1	7.5	252.6	94.4	75.4	.0	.0	
35.1	27.4	11.1	198.2	243.7	20.0	.0	.0	
2 28 1995
46.9	37.2	10.5	205.8	130.5	65.0	.0	.0	
47.1	39.1	7.0	147.8	189.7	71.7	.0	.0	
40.1	36.7	13.3	187.4	93.3	91.7	11.8	.0	
31.4	21.2	14.0	274.6	147.1	87.1	.0	.0	
23.8	11.4	14.1	237.4	207.4	51.7	.0	.0	
19.3	12.3	4.3	111.8	106.1	73.8	.0	30.0	
25.2	18.9	13.4	267.0	97.9	94.6	.0	10.0	
17.0	4.9	10.7	257.0	254.5	29.2	.0	.0	
29.6	16.7	10.7	192.2	100.4	96.2	.0	.0	
38.8	29.6	11.2	210.2	175.0	90.4	.0	.0	
28.0	10.6	13.5	202.6	127.7	69.6	.0	.0	
18.2	1.2	9.4	131.0	228.8	56.7	.0	.0	
27.9	7.4	6.1	56.6	213.1	85.4	.0	.0	
33.8	23.2	8.5	86.2	113.1	95.0	161.4	.0	
47.2	45.7	11.9	184.6	108.2	100.0	94.5	.0	
34.3	30.8	11.8	204.6	109.6	95.4	35.4	.0	
34.5	27.3	7.4	100.2	198.8	62.9	.0	.0	
39.7	29.8	2.8	116.2	307.2	27.1	.0	.0	
44.7	32.7	6.1	203.0	294.2	44.6	.0	.0	
48.8	34.4	12.2	267.4	284.3	26.7	.0	.0	
38.8	26.5	11.4	260.6	306.7	44.6	.0	.0	
51.5	29.2	11.3	189.4	221.0	60.0	.0	.0	
56.4	34.8	14.7	261.4	229.9	53.8	.0	.0	
38.2	22.0	11.6	272.2	330.6	22.9	.0	.0	
48.2	24.8	13.2	186.6	348.4	5.4	.0	.0	
54.2	35.7	9.4	207.0	157.3	72.1	.0	.0	
51.7	48.9	10.1	217.8	125.6	100.0	31.5	.0	
37.9	34.2	12.8	255.4	127.1	100.0	.0	.0	
3 31 1995
32.0	17.7	14.4	122.2	297.5	70.8	.0	.0	
25.8	17.1	11.7	102.2	135.8	97.9	.0	.0	
30.6	21.8	4.7	35.0	132.4	99.6	.0	.0	
41.5	31.3	5.5	73.0	166.8	84.2	3.9	.0	
49.4	48.6	7.7	173.4	134.9	100.0	82.7	.0	
52.4	50.5	8.4	81.4	136.5	100.0	7.9	.0	
46.5	42.6	17.8	257.0	138.0	100.0	39.4	.0	
29.9	20.3	13.4	255.8	214.5	77.5	.0	.0	
32.6	20.8	7.4	68.6	290.8	62.9	.0	.0	
42.4	28.0	7.7	169.4	325.5	29.6	.0	.0	
52.2	30.4	10.8	180.2	384.0	20.8	.0	.0	
58.5	40.1	12.1	164.2	414.3	26.7	.0	.0	
63.2	44.6	11.1	138.2	327.6	45.4	.0	.0	
62.7	44.7	8.9	93.0	177.4	88.8	.0	.0	
61.7	44.6	4.2	53.4	200.1	68.3	.0	.0	
62.9	40.6	5.6	41.4	384.2	27.9	.0	.0	
61.4	43.5	6.4	94.2	403.6	15.8	.0	.0	
60.2	42.7	3.8	73.0	378.1	42.9	.0	.0	
67.3	45.6	10.8	192.6	250.8	82.9	.0	.0	
